frame_id,class_id,track_id,velocity,coordinate_world_x_opt,coordinate_world_y_opt,coordinate_world_x,coordinate_world_y
2,car,1,0.0,678161.3558237196,5405332.687927284,678162.042525564,5405334.316074197
2,car,2,0.0,678162.180216172,5405324.0136891715,678162.6235858996,5405325.177098646
2,car,3,0.0,678175.4524850112,5405328.979063768,678176.2920170788,5405329.927436797
2,car,5,0.0,678149.4784191591,5405287.99270132,678149.5730876584,5405288.281848375
2,cyclist,6,0.0,678175.3891667032,5405319.183889258,678175.1993494539,5405318.986718824
2,car,7,0.0,678169.358868886,5405338.743067451,678169.9216719129,5405340.160173107
2,car,9,0.0,678190.8635521492,5405324.521641097,678192.2972869711,5405325.42653644
2,cyclist,10,0.0,678192.8066170895,5405299.118315972,678192.7101765409,5405299.089873574
2,car,11,0.0,678180.5830132295,5405279.894639367,678181.5027443359,5405279.944701173
3,car,1,0.0,678161.3651026813,5405332.671286415,678162.042525564,5405334.316074197
3,car,2,0.0,678162.180216172,5405324.0136891715,678162.6235858996,5405325.177098646
3,car,3,0.0,678175.3189574643,5405329.0811503865,678176.1924234768,5405330.139800538
3,car,5,0.0,678149.4784191591,5405287.99270132,678149.5730876584,5405288.281848375
3,cyclist,6,0.0,678175.3891667032,5405319.183889258,678175.1993494539,5405318.986718824
3,car,7,0.0,678169.3014395718,5405338.977539473,678169.862697297,5405340.519742516
3,car,8,0.0,678196.1891481606,5405318.366259252,678196.1496969464,5405318.323921206
3,car,9,0.0,678190.5588362104,5405324.3748919675,678191.965237059,5405325.269179763
3,cyclist,10,0.0,678192.8066170895,5405299.118315972,678192.7101765409,5405299.089873574
3,car,11,0.0,678180.5830132295,5405279.894639367,678181.5027443359,5405279.944701173
4,car,1,0.0,678161.3651026813,5405332.671286415,678162.042525564,5405334.316074197
4,car,2,0.0,678162.180216172,5405324.0136891715,678162.6235858996,5405325.177098646
4,car,3,0.0,678175.1513191259,5405329.210405996,678176.0203227876,5405330.271108822
4,car,5,0.0,678149.4784191591,5405287.99270132,678149.5730876584,5405288.281848375
4,cyclist,6,0.0,678175.3228733649,5405319.119577971,678175.1993494539,5405318.986718824
4,car,7,0.0,678169.1167079158,5405339.143740473,678169.7576091433,5405340.742004039
4,car,8,0.0,678196.1259302532,5405318.34937308,678196.0489177111,5405318.2500724
4,car,9,0.0,678190.442676535,5405324.409304844,678191.7319010297,5405325.195215851
4,cyclist,10,0.0,678192.8066170895,5405299.118315972,678192.7101765409,5405299.089873574
4,car,11,0.0,678180.5830132295,5405279.894639367,678181.5027443359,5405279.944701173
5,car,1,0.0,678161.3651026813,5405332.671286415,678162.042525564,5405334.316074197
5,car,2,0.0,678162.180216172,5405324.0136891715,678162.6235858996,5405325.177098646
5,car,3,0.0,678174.9901701589,5405329.369937156,678175.8483886269,5405330.402290048
5,car,5,0.0,678149.4784191591,5405287.99270132,678149.5493020769,5405288.26210159
5,cyclist,6,0.0,678175.3228733649,5405319.119577971,678175.1993494539,5405318.986718824
5,car,7,0.0,678169.1224900926,5405339.453286558,678169.6523983121,5405340.964525025
5,car,8,0.0,678196.0785047729,5405318.3153021755,678195.929375208,5405318.220607484
5,car,9,0.0,678190.2912474908,5405324.417909768,678191.6155913692,5405325.158347488
5,cyclist,10,0.0,678192.8066170895,5405299.118315972,678192.7101765409,5405299.089873574
5,car,11,0.0,678180.5830132295,5405279.894639367,678181.5027443359,5405279.944701173
6,car,1,0.0,678161.3558237196,5405332.687927284,678162.042525564,5405334.316074197
6,car,2,0.0,678162.180216172,5405324.0136891715,678162.6235858996,5405325.177098646
6,car,3,0.0,678175.3087832681,5405329.068009341,678175.6366910426,5405330.618324871
6,car,5,0.0,678149.4784191591,5405287.99270132,678149.5493020769,5405288.26210159
6,cyclist,6,0.0,678175.3228733649,5405319.119577971,678175.1993494539,5405318.986718824
6,car,7,0.0,678169.3076693355,5405339.0269851275,678169.6138667772,5405341.281940523
6,car,8,0.0,678196.9075443884,5405318.856150804,678195.929375208,5405318.220607484
