frame_id,class_id,track_id,velocity,coordinate_world_x_opt,coordinate_world_y_opt,coordinate_world_x,coordinate_world_y
2,car,1,0.0,678171.1842858656,5405311.714999516,678171.8190501616,5405312.589739423
2,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
2,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
2,cyclist,4,0.0,678172.3654657013,5405317.85251119,678172.3607550559,5405317.86109459
2,transporter,6,0.0,678166.7948031764,5405290.949747648,678166.3473161208,5405291.601757806
2,transporter,7,0.0,678177.1579797517,5405295.153675765,678176.8254865191,5405296.113284482
3,car,1,0.0,678171.3678150531,5405311.827405683,678171.784021748,5405312.6591474805
3,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
3,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
3,cyclist,4,0.0,678172.4155782689,5405317.847785339,678172.3789660947,5405317.824359396
3,transporter,6,0.0,678167.1920907149,5405291.093717838,678166.6468134886,5405291.689635905
3,transporter,7,0.0,678177.3667516338,5405295.231558733,678177.0896683985,5405296.195368259
4,car,1,0.0,678171.37673488,5405311.897075966,678171.8247248696,5405312.747631227
4,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
4,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
4,cyclist,4,0.0,678172.547736844,5405317.951011824,678172.5199106558,5405317.909528131
4,transporter,6,0.0,678167.4690351777,5405291.162513193,678166.8191828191,5405291.694511526
4,transporter,7,0.0,678178.0608343247,5405295.539285021,678177.6507272351,5405296.459267446
4,scooter,9,0.0,678158.3615626382,5405284.07914616,678158.3419295844,5405284.073980768
5,car,1,0.0,678171.3709958189,5405311.897505388,678171.74897956,5405312.728582832
5,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
5,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
5,cyclist,4,0.0,678172.6276055009,5405317.975372972,678172.5996902414,5405317.933806308
5,transporter,6,0.0,678167.6471938293,5405291.231819913,678167.1515025256,5405291.837721057
5,transporter,7,0.0,678177.944964288,5405295.452425141,678177.7417113559,5405296.433817051
5,scooter,9,0.0,678158.3615626382,5405284.07914616,678158.3419295844,5405284.073980768
6,car,1,0.0,678171.5029977437,5405311.174526999,678171.7896554375,5405312.817153851
6,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
6,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
6,cyclist,4,0.0,678172.2497367777,5405317.486980337,678172.6796048059,5405317.958125561
6,transporter,6,0.0,678165.7617474229,5405290.45700584,678167.4725851899,5405292.008866547
6,transporter,7,0.0,678176.6451566196,5405294.95083007,678177.9959881618,5405296.548913328
6,scooter,9,0.0,678158.3829739295,5405284.077106016,678158.3545970422,5405284.052530032
7,car,1,8.074287377458116,678171.5125003264,5405311.201463146,678171.7721155442,5405312.851925425
7,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
7,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
7,cyclist,4,12.571761459013517,678172.3341067481,5405317.778720581,678172.8215822242,5405318.0438322965
7,transporter,6,31.800498352649846,678166.05967628,5405290.591480138,678167.8261370001,5405292.128447383
7,transporter,7,27.29110293321439,678176.6451566196,5405294.95083007,678178.2678286752,5405296.633608762
7,scooter,9,0.0,678158.3829739295,5405284.077106016,678158.3545970422,5405284.052530032
8,car,1,6.067074158097216,678171.5195858784,5405311.299402833,678171.7953026966,5405312.975540806
8,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
8,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
8,cyclist,4,14.344932462826266,678172.4255443207,5405317.832021069,678172.9018965857,5405318.068309262
8,transporter,6,31.89089508851269,678166.4352383215,5405290.7322249925,678168.2135652234,5405292.304871235
8,scooter,9,0.0,678158.3669957306,5405284.067339301,678158.3545970422,5405284.052530032
9,car,1,6.078917568986142,678171.5376041052,5405311.377638379,678171.7777422338,5405313.010369869
9,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
9,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
9,cyclist,4,14.137155384988198,678172.5570820055,5405317.925355675,678173.0446513362,5405318.154441969
9,transporter,6,33.67448082663674,678166.7792933086,5405290.845471976,678168.6055021135,5405292.483348206
9,scooter,9,0.46457858455894113,678158.3829739295,5405284.077106016,678158.3545970422,5405284.052530032
10,car,1,6.889485904610666,678171.5251294255,5405311.405096453,678171.76017831,5405313.045205796
10,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
10,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
10,cyclist,4,12.54791423043549,678172.6810494422,5405317.722974521,678173.1436592169,5405318.14198993
10,transporter,6,35.37763614972909,678167.0397682618,5405290.922592212,678168.9245739984,5405292.577902874
10,scooter,9,0.46457858455894113,678158.3829739295,5405284.077106016,678158.3545970422,5405284.052530032
11,car,1,6.078946973860825,678171.5540187333,5405311.463126036,678171.8009635748,5405313.134309725
11,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
11,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
11,cyclist,4,13.517927292762714,678173.199484545,5405318.418553846,678173.2689069692,5405318.265639982
11,transporter,6,37.074997890341336,678167.3237168263,5405291.055452594,678169.2168177855,5405292.727746011
11,scooter,9,0.2640458743328613,678158.3767301952,5405284.087615555,678158.3545970422,5405284.052530032
12,car,1,6.888127135463363,678171.5194339729,5405311.531039938,678171.783382494,5405313.169196452
12,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
12,car,3,0.0,678162.4355313062,5405325.39954897,678162.7433473074,5405326.434626268
12,cyclist,4,12.982406726366982,678173.2924494138,5405318.42010005,678173.3683463156,5405318.253238082
12,transporter,6,39.64586003117237,678167.6798520937,5405291.195866257,678169.4944420317,5405292.794376067
12,scooter,9,0.04193955505717458,678158.3811014189,5405284.076592505,678158.3728770729,5405284.0926657785
13,car,1,7.008205220966459,678171.5308585586,5405311.623147572,678171.8066381209,5405313.2934619915
13,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
13,car,3,0.7755889607563516,678162.3999258718,5405325.394905885,678162.7245613597,5405326.471435071
13,cyclist,4,12.898559326809364,678173.4006649676,5405318.4897354385,678173.4312921552,5405318.315275123
13,transporter,6,39.60994977483907,678168.0401423794,5405291.344263421,678169.7915854633,5405292.946392303
13,scooter,9,0.36438900689316955,678158.3811014189,5405284.076592505,678158.3728770729,5405284.0926657785
14,car,1,6.510530297412562,678171.4612736038,5405311.646548867,678171.7714311493,5405313.363358031
14,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
14,car,3,0.7755889607563516,678162.3999258718,5405325.394905885,678162.7245613597,5405326.471435071
14,cyclist,4,10.40026782234186,678173.4064242331,5405318.617944824,678173.5310231823,5405318.302889276
14,transporter,6,35.30265082812419,678168.231524715,5405291.410945971,678170.1211876656,5405293.044550878
14,scooter,9,0.04193955505717458,678158.3811014189,5405284.076592505,678158.3728770729,5405284.0926657785
15,car,1,8.64272822945147,678171.4904263784,5405311.920186069,678171.7538224462,5405313.398316409
15,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
15,car,3,0.7755889607563516,678162.3999258718,5405325.394905885,678162.7245613597,5405326.471435071
15,cyclist,4,13.501164344083653,678173.558744157,5405318.686480786,678173.675911988,5405318.390046352
15,transporter,6,33.86777306919347,678168.4503611993,5405291.479860188,678170.4387297932,5405293.171302525
15,transporter,7,97.56651676994302,678179.9275475641,5405296.315962467,678181.2001143778,5405297.959430763
15,scooter,9,0.4605998096136468,678158.3917275707,5405284.09655054,678158.3728770729,5405284.0926657785
15,car,10,27.990356525474915,678149.0501608514,5405284.962223903,678149.8124470786,5405285.3810232775
16,car,1,8.085486022554074,678171.4743393604,5405311.845202111,678171.7185946002,5405313.468253891
16,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
16,car,3,0.7755889607563516,678162.3999258718,5405325.394905885,678162.7245613597,5405326.471435071
16,cyclist,4,15.337897252827993,678173.7349694564,5405318.804072169,678173.8213277812,5405318.477520434
16,transporter,6,33.279090039356554,678168.7274312271,5405291.590623719,678170.6470083636,5405293.26570715
16,transporter,7,81.1676435355222,678179.9275475641,5405296.315962467,678181.6091526671,5405298.164376037
16,scooter,9,0.37707638203111843,678158.3917275707,5405284.09655054,678158.3728770729,5405284.0926657785
16,car,10,30.14155959863448,678149.3432428597,5405285.060604865,678150.1292066645,5405285.477619686
17,car,1,9.103494722219624,678171.4633042497,5405311.979302214,678171.7594485405,5405313.558027528
17,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
17,car,3,0.7755889607563516,678162.3999258718,5405325.394905885,678162.7245613597,5405326.471435071
17,cyclist,4,14.703928480822418,678173.773917167,5405318.813927645,678173.839690747,5405318.440107456
17,transporter,6,33.58612754172313,678169.133877828,5405291.765564777,678170.9692733829,5405293.394394352
17,transporter,7,94.21636876887233,678180.3002291995,5405296.537598879,678181.7247765308,5405298.276805683
17,scooter,9,0.48838849883380075,678158.3917275707,5405284.09655054,678158.3728770729,5405284.0926657785
17,car,10,33.17890802938432,678149.6293851199,5405285.123493904,678150.4734952091,5405285.593223554
18,car,1,8.957074367385065,678171.4656835606,5405312.130893346,678171.7241792065,5405313.628081187
18,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
18,car,3,0.0,678162.3999258718,5405325.394905885,678162.7245613597,5405326.471435071
18,cyclist,4,14.468390957187353,678174.0018082212,5405318.785707229,678173.9217908668,5405318.465202425
18,transporter,6,29.176540692917182,678169.352665706,5405291.793393857,678171.1957365151,5405293.462122316
18,transporter,7,91.56759142635356,678180.5702105404,5405296.693682456,678181.9397410305,5405298.364163405
18,scooter,9,0.48838849883380075,678158.3917275707,5405284.09655054,678158.3728770729,5405284.0926657785
18,car,10,34.94240860640601,678149.9722640994,5405285.247232046,678150.7980112364,5405285.692247435
19,car,1,8.093901395890988,678171.4542117165,5405312.153422651,678171.706539305,5405313.663118414
19,car,2,0.0,678156.0344488095,5405320.22109448,678156.341465956,5405321.203988543
19,car,3,0.0,678162.3999258718,5405325.394905885,678162.7245613597,5405326.471435071
19,cyclist,4,14.745021101419804,678174.0659577305,5405318.848860746,678174.0496415044,5405318.590564218
19,transporter,6,32.28716954229794,678169.6219139587,5405291.933607843,678171.5228710755,5405293.592651832
