frame_id,class_id,track_id,velocity,coordinate_world_x_opt,coordinate_world_y_opt,coordinate_world_x,coordinate_world_y
2,car,1,0.0,678191.7447339826,5405315.244280378,678192.2719819217,5405315.631692391
2,car,2,0.0,678149.373032392,5405284.679931598,678149.3754597479,5405284.854227855
2,car,3,0.0,678146.5888907341,5405287.081898308,678146.672508999,5405287.364224096
2,car,4,0.0,678225.7762476685,5405334.116293507,678225.8050506336,5405334.156345008
2,car,5,0.0,678198.8882105072,5405318.770250785,678198.8268762907,5405318.691774402
2,car,6,0.0,678159.357151534,5405322.084677636,678159.7205320324,5405323.232181913
2,car,7,0.0,678162.2834046546,5405323.924318387,678163.2222384732,5405325.367829266
2,car,8,0.0,678200.7489620841,5405323.136954716,678201.3413868817,5405323.662583429
2,car,9,0.0,678158.7938741985,5405328.206154956,678159.328139803,5405329.649979421
2,car,10,0.0,678173.0690576546,5405331.16501976,678174.1499946307,5405332.804091486
2,cyclist,11,0.0,678153.9666654234,5405294.45352282,678154.4865945837,5405294.993197832
2,car,13,0.0,678190.2493361707,5405317.887131989,678191.173638356,5405318.557225614
2,car,14,0.0,678193.9187690077,5405373.318180765,678194.9696184037,5405375.544332746
2,car,15,0.0,678168.5457044861,5405331.264795548,678169.4078020053,5405332.789902921
2,car,16,0.0,678205.2037702722,5405322.138331857,678205.7413641316,5405322.508373812
2,car,17,0.0,678206.6334105696,5405372.84130211,678210.6973791837,5405377.157432775
2,car,18,0.0,678216.9539101126,5405329.418918748,678216.9830554448,5405329.457379501
2,car,20,0.0,678194.213442764,5405319.481782412,678194.9175149661,5405320.586652752
3,car,1,0.0,678191.7447339826,5405315.244280378,678192.4058880066,5405315.729140909
3,car,2,0.0,678149.373032392,5405284.679931598,678149.3754597479,5405284.854227855
3,car,3,0.0,678146.5888907341,5405287.081898308,678146.672508999,5405287.364224096
3,car,4,0.0,678225.7762476685,5405334.116293507,678225.8050506336,5405334.156345008
3,car,5,0.0,678198.8882105072,5405318.770250785,678198.8268762907,5405318.691774402
3,car,6,0.0,678159.357151534,5405322.084677636,678159.7205320324,5405323.232181913
3,car,7,0.0,678162.2834046546,5405323.924318387,678163.2222384732,5405325.367829266
3,car,8,0.0,678200.7489620841,5405323.136954716,678201.3413868817,5405323.662583429
3,car,9,0.0,678158.7938741985,5405328.206154956,678159.328139803,5405329.649979421
3,car,10,0.0,678173.021378251,5405331.122212046,678174.1499946307,5405332.804091486
3,cyclist,11,0.0,678153.9686782672,5405294.392625599,678154.4620887259,5405294.920270418
3,car,12,0.0,678228.2826089782,5405341.535904437,678228.2910058922,5405341.50231127
3,car,13,0.0,678190.3648316188,5405317.98005392,678191.173638356,5405318.557225614
3,car,14,0.0,678193.9187690077,5405373.318180765,678194.9696184037,5405375.544332746
3,car,15,0.0,678168.6570186571,5405331.701445744,678169.2637225656,5405333.090338507
3,car,16,0.0,678205.7246848817,5405322.538326165,678205.7413641316,5405322.508373812
3,car,17,0.0,678206.7100936272,5405373.051746005,678210.4170095228,5405376.973437306
3,car,18,0.0,678216.9539101126,5405329.418918748,678216.9830554448,5405329.457379501
3,car,20,0.0,678194.213442764,5405319.481782412,678194.7730565361,5405320.476539107
4,car,1,0.0,678191.7447339826,5405315.244280378,678192.2719819217,5405315.631692391
4,car,2,0.0,678149.373032392,5405284.679931598,678149.3754597479,5405284.854227855
4,car,3,0.0,678146.5888907341,5405287.081898308,678146.672508999,5405287.364224096
4,car,4,0.0,678225.6845224814,5405333.949372463,678225.5803968143,5405333.898190036
4,car,5,0.0,678198.8882105072,5405318.770250785,678198.8268762907,5405318.691774402
4,car,6,0.0,678159.3867348304,5405322.138693808,678159.7205320324,5405323.232181913
4,car,7,0.0,678162.2834046546,5405323.924318387,678163.2222384732,5405325.367829266
4,car,8,0.0,678201.5459176565,5405323.76878069,678201.3413868817,5405323.662583429
4,car,9,0.0,678158.7938741985,5405328.206154956,678159.328139803,5405329.649979421
4,car,10,0.0,678173.0870380665,5405331.160461852,678174.1499946307,5405332.804091486
4,cyclist,11,0.0,678154.6640483333,5405294.958845089,678154.546442474,5405294.890677972
4,car,12,0.0,678228.0125695207,5405341.339971796,678227.752704234,5405341.112087377
4,car,13,0.0,678190.3648316188,5405317.98005392,678191.173638356,5405318.557225614
4,car,14,0.0,678193.9187690077,5405373.318180765,678194.9696184037,5405375.544332746
4,car,15,0.0,678168.4644176583,5405332.013724579,678169.1821522543,5405333.569542933
4,car,16,0.0,678205.2037702722,5405322.138331857,678205.7138538627,5405322.57919301
4,car,17,0.0,678206.9533070058,5405373.209292576,678210.9438089051,5405377.451264151
4,car,18,0.0,678216.9539101126,5405329.418918748,678216.9830554448,5405329.457379501
4,car,20,0.0,678194.0543606078,5405319.614639213,678194.7730565361,5405320.476539107
5,car,1,0.0,678191.7447339826,5405315.244280378,678192.2719819217,5405315.631692391
5,car,2,0.0,678149.373032392,5405284.679931598,678149.3754597479,5405284.854227855
5,car,3,0.0,678146.5888907341,5405287.081898308,678146.672508999,5405287.364224096
5,car,4,0.0,678225.6845224814,5405333.949372463,678225.5803968143,5405333.898190036
5,car,5,0.0,678198.8882105072,5405318.770250785,678198.8268762907,5405318.691774402
5,car,6,0.0,678159.3867348304,5405322.138693808,678159.7205320324,5405323.232181913
5,car,7,0.0,678162.3174269423,5405323.974551821,678163.2222384732,5405325.367829266
5,car,8,0.0,678200.8308917487,5405323.197320877,678201.3413868817,5405323.662583429
5,car,9,0.0,678158.7938741985,5405328.206154956,678159.328139803,5405329.649979421
5,car,10,0.0,678173.021378251,5405331.122212046,678174.1499946307,5405332.804091486
5,cyclist,11,0.0,678154.704309664,5405294.889585566,678154.6109680703,5405294.895230136
5,car,12,0.0,678227.3343039835,5405340.846598343,678227.485343198,5405340.918272883
5,car,13,0.0,678190.3648316188,5405317.98005392,678191.173638356,5405318.557225614
5,car,14,0.0,678193.9187690077,5405373.318180765,678194.9696184037,5405375.544332746
5,car,15,0.0,678168.4096955939,5405332.419088377,678169.1291810676,5405333.990554686
5,car,16,0.0,678205.7111200383,5405322.572353682,678205.7138538627,5405322.57919301
5,car,17,0.0,678206.8423028511,5405373.16121453,678210.6622554809,5405377.266214118
5,car,18,0.0,678216.9539101126,5405329.418918748,678217.0109948958,5405329.3772799745
5,car,20,0.0,678194.0543606078,5405319.614639213,678194.7730565361,5405320.476539107
6,car,1,0.0,678191.7447339826,5405315.244280378,678192.2719819217,5405315.631692391
6,car,2,0.0,678149.373032392,5405284.679931598,678149.3754597479,5405284.854227855
6,car,3,0.0,678146.5888907341,5405287.081898308,678146.672508999,5405287.364224096
6,car,4,0.0,678226.6131679913,5405334.473682721,678225.5803968143,5405333.898190036
6,car,5,0.0,678198.8882105072,5405318.770250785,678198.8268762907,5405318.691774402
6,car,6,0.0,678159.3730349741,5405322.167048119,678159.7205320324,5405323.232181913
6,car,7,0.0,678162.3174269423,5405323.974551821,678163.1476254662,5405325.27245541
6,car,8,0.0,678200.8308917487,5405323.197320877,678201.3413868817,5405323.662583429
6,car,9,0.0,678158.7938741985,5405328.206154956,678159.328139803,5405329.649979421
6,car,10,0.0,678172.9850975164,5405331.158880182,678174.1499946307,5405332.804091486
6,cyclist,11,0.0,678154.475439531,5405294.580430493,678154.6508644354,5405294.826862563
6,car,12,0.0,678228.3026601791,5405341.4904798055,678227.2191648012,5405340.725315703
6,car,13,0.0,678190.3648316188,5405317.98005392,678191.173638356,5405318.557225614
6,car,14,0.0,678193.9187690077,5405373.318180765,678194.9696184037,5405375.544332746
6,car,15,0.0,678168.6596702851,5405332.197938623,678169.075962118,5405334.413535642
6,car,16,0.0,678204.8066523676,5405321.856017182,678205.7138538627,5405322.57919301
6,car,17,0.0,678206.5956296196,5405372.990300743,678210.3818832808,5405377.08194044
6,car,18,0.0,678216.9539101126,5405329.418918748,678216.9830554448,5405329.457379501
6,car,20,0.0,678194.1946171739,5405319.287553823,678194.7730565361,5405320.476539107
7,car,1,0.0,678191.7447339826,5405315.244280378,678192.2719819217,5405315.631692391
7,car,2,0.0,678149.373032392,5405284.679931598,678149.3754597479,5405284.854227855
7,car,3,0.0,678146.5888907341,5405287.081898308,678146.672508999,5405287.364224096
7,car,4,10.859017651593987,678226.5338107895,5405334.419221639,678225.608222845,5405333.811318608
7,car,5,0.0,678198.8882105072,5405318.770250785,678198.8268762907,5405318.691774402
7,car,6,1.8119786949008598,678159.3730349741,5405322.167048119,678159.7205320324,5405323.232181913
7,car,7,0.0,678162.2834046546,5405323.924318387,678163.2222384732,5405325.367829266
7,car,8,0.0,678200.7489620841,5405323.136954716,678201.3413868817,5405323.662583429
7,car,9,0.0,678158.7938741985,5405328.206154956,678159.328139803,5405329.649979421
7,car,10,1.4389206109403163,678173.0405163486,5405331.225212599,678174.0187077816,5405332.745460454
7,cyclist,11,18.085442787850017,678154.4769501988,5405294.50302754,678154.6261794997,5405294.754087881
7,car,12,53.98863765425116,678228.0326606805,5405341.294841791,678226.6903246767,5405340.341950635
7,car,13,3.201880999948944,678190.3648316188,5405317.98005392,678191.173638356,5405318.557225614
7,car,14,0.0,678193.9187690077,5405373.318180765,678194.9696184037,5405375.544332746
7,car,15,42.92437849207469,678168.604934097,5405332.605484116,678169.0224936632,5405334.838499652
7,car,16,14.421599222387517,678204.8066523676,5405321.856017182,678205.7138538627,5405322.57919301
7,car,17,11.190498753124803,678206.7106025203,5405373.062799418,678210.9438089051,5405377.451264151
