SampleTime,week,gps_tow,acc_x,acc_y,acc_z,omg_x,omg_y,omg_z,rpy_x,rpy_y,rpy_z,vel_x,vel_y,vel_z,pos_x,pos_y,alt,undulation,datsel,status
176,2144,217724.289082,0.902441203594,0.0980909094214,-11.1886854172,0.0098932525143,0.01087445952,-0.0104278223589,0.00271848752163,0.00914295669645,-3.10895562172,-7.5904712677,-0.263403922319,0.00796118192375,0.199401811394,0.851328499881,421.382598877,4646,1161,46080
24660,2144,217724.299082,0.988990604877,0.343334853649,-10.1914253235,0.00889581162483,0.008703738451,-0.0117405662313,0.00280895573087,0.00923164561391,-3.10907101631,-7.59998750687,-0.262178987265,0.00487514492124,0.19940181077,0.851328487961,421.382537842,4646,1161,46080
24929,2144,217724.309082,0.95187485218,0.478798151016,-9.35005092621,0.0147004127502,0.0123841613531,-0.0136561691761,0.00294346944429,0.00934904161841,-3.10920643806,-7.60449457169,-0.270867943764,-0.000667799497023,0.199401810135,0.85132847603,421.382507324,4646,1161,46080
27413,2144,217724.319082,1.01398575306,0.42307433486,-9.08957481384,0.0230993628502,0.0164535939693,-0.0156452897936,0.00316306832246,0.00951543450356,-3.1093609333,-7.61375379562,-0.277426481247,0.00730392988771,0.199401809483,0.85132846409,421.382507324,4646,1161,46080
40859,2144,217724.329083,1.0267881155,0.447622746229,-9.73758411407,0.0237273313105,0.00685843033716,-0.0173721835017,0.00340063613839,0.00959660857916,-3.10953307152,-7.6298289299,-0.278760522604,0.025229761377,0.199401808822,0.851328452129,421.382324219,4646,1161,46080
47635,2144,217724.339083,0.977169454098,0.256484150887,-10.63971138,0.0237397029996,0.00450187316164,-0.0170175600797,0.00362979178317,0.00963637139648,-3.10970282555,-7.63537406921,-0.283618241549,0.00999257620424,0.199401808152,0.851328440149,421.382141113,4646,1161,46080
57443,2144,217724.349084,1.00121486187,0.214678272605,-10.2789621353,0.0215457826853,0.0110006248578,-0.0187554266304,0.0038483440876,0.00974140223116,-3.10988998413,-7.64109802246,-0.282025635242,-0.00304708490148,0.19940180748,0.851328428161,421.382080078,4646,1161,46080
67735,2144,217724.359084,1.00063693523,0.073898024857,-9.81255054474,0.0146199604496,0.0147261619568,-0.021542346105,0.00399934034795,0.00988719519228,-3.11010169983,-7.64882659912,-0.274271696806,-0.00642676278949,0.199401806821,0.851328416163,421.382141113,4646,1161,46080
77635,2144,217724.369084,1.00724256039,0.0550204515457,-9.76616668701,0.00994010828435,0.0123362634331,-0.023362910375,0.00409193430096,0.010019255802,-3.11033439636,-7.66192054749,-0.275692820549,0.00346136139706,0.199401806173,0.851328404149,421.382141113,4646,1161,46080
87633,2144,217724.379084,0.980663120747,-0.0176738165319,-9.8671541214,0.0215658191592,0.00887595210224,-0.0230206456035,0.00429055420682,0.0101108280942,-3.11056399345,-7.67153692245,-0.282872289419,0.00525440229103,0.199401805507,0.851328392118,421.382110596,4646,1161,46080
97649,2144,217724.389084,0.971305191517,-0.0517023205757,-10.2362565994,0.027265323326,0.00573953380808,-0.0251138638705,0.00455831876025,0.0101687442511,-3.11081361771,-7.68017292023,-0.281618952751,0.00107712042518,0.199401804837,0.85132838007,421.382049561,4646,1161,46080
107770,2144,217724.399086,0.998161256313,-0.141464993358,-10.3780012131,0.0267016272992,0.00819585751742,-0.0252110697329,0.00482128560543,0.0102502256632,-3.11106467247,-7.68793296814,-0.279425919056,-0.00735039263964,0.19940180417,0.85132836801,421.382080078,4646,1161,46080
117676,2144,217724.409085,1.04542803764,-0.051214158535,-9.92925357819,0.026458337903,0.00929964147508,-0.0268363188952,0.00508049642667,0.0103468699381,-3.11133289337,-7.69836616516,-0.279875487089,-0.0067414175719,0.199401803509,0.851328355938,421.382171631,4646,1161,46080
127594,2144,217724.419086,1.00451624393,-0.167084023356,-9.71905422211,0.0274458471686,0.00830227602273,-0.0267681311816,0.00534138921648,0.0103929098696,-3.11159563065,-7.7119269371,-0.279312044382,-0.00351012684405,0.199401802413,0.851328340192,421.363555908,4646,1161,46080
137865,2144,217724.429085,0.940278708935,-0.275334566832,-10.6041698456,0.0223487522453,0.0052248397842,-0.0280391667038,0.00556976301596,0.0104495342821,-3.11187243462,-7.7220916748,-0.268092930317,-0.00650676246732,0.199401801762,0.851328328081,421.363586426,4646,1161,46080
