SampleTime,week,gps_tow,acc_x,acc_y,acc_z,omg_x,omg_y,omg_z,rpy_x,rpy_y,rpy_z,vel_x,vel_y,vel_z,pos_x,pos_y,alt,undulation,datsel,status
301,2144,217174.266835,0.313941776752,0.217753648758,-10.2008533478,-0.00994227267802,-0.0128401368856,-0.00518429744989,0.00575141934678,0.00827862508595,-3.12724256516,-6.63373613358,-0.101776815951,0.0246455911547,0.199401742297,0.85132811461,420.667816162,4646,1161,46080
9739,2144,217174.276835,0.286331862211,0.106789968908,-10.1072854996,-0.00640108576044,-0.009621553123,-0.00667525781319,0.00567768840119,0.00817582942545,-3.12731003761,-6.63195800781,-0.106883019209,0.0128172105178,0.199401742051,0.8513281042,420.667633057,4646,1161,46080
19704,2144,217174.286835,0.339174836874,0.122598826885,-10.072098732,-0.00586562976241,-0.0071768425405,-0.00637435633689,0.00562112685293,0.00810714066029,-3.12737441063,-6.6355843544,-0.106163524091,0.0130920866504,0.199401741797,0.85132809379,420.667510986,4646,1161,46080
29584,2144,217174.296835,0.297672271729,0.202518582344,-10.092048645,-0.00348941422999,-0.00959287490696,-0.0070444769226,0.00557838659734,0.00801337324083,-3.12744522095,-6.6387758255,-0.110951676965,0.0127862542868,0.199401741537,0.851328083374,420.667358398,4646,1161,46080
39543,2144,217174.306835,0.28577926755,0.186860784888,-10.3112201691,0.0045691668056,-0.0113962413743,-0.00761703262106,0.00555143691599,0.00794491544366,-3.12749505043,-6.63707542419,-0.114151284099,0.00868648849428,0.199401744894,0.851328075248,420.666351318,4646,1161,46080
49762,2144,217174.316836,0.316239207983,0.139184266329,-10.1528053284,0.00988780613989,-0.010492942296,-0.0079276394099,0.00564796617255,0.00784114655107,-3.12757515907,-6.63943719864,-0.116299577057,0.00521865626797,0.199401744619,0.851328064831,420.666290283,4646,1161,46080
59710,2144,217174.326836,0.25609844923,-0.0300689190626,-9.65712738037,0.011527499184,-0.0128641379997,-0.00852951779962,0.00575865572318,0.00771389296278,-3.12766098976,-6.6419301033,-0.116877004504,0.00773185119033,0.199401744341,0.851328054408,420.666229248,4646,1161,46080
69657,2144,217174.336836,0.190577536821,0.124128751457,-9.46122837067,0.0128274559975,-0.00919680763036,-0.00754796108231,0.00587999401614,0.00761496229097,-3.1277384758,-6.63911819458,-0.122404187918,0.0018565870123,0.199401744058,0.851328043986,420.666168213,4646,1161,46080
79705,2144,217174.346835,0.282622754574,0.0651601627469,-9.74951648712,0.017115784809,-0.00260506896302,-0.0075907423161,0.006043006666,0.00758631853387,-3.12781715393,-6.63888263702,-0.129184558988,-0.00218298123218,0.199401743765,0.851328033568,420.666168213,4646,1161,46080
89851,2144,217174.356835,0.359310597181,-0.0170934107155,-9.91234016418,0.0255102515221,-0.005498083774,-0.00601405417547,0.00629145652056,0.00753884157166,-3.12787795067,-6.64555978775,-0.132862314582,0.00580053636804,0.199401743453,0.851328023144,420.666168213,4646,1161,46080
99616,2144,217174.366835,0.267303705215,-0.030404958874,-9.88487243652,0.0275919865817,-0.0118062188849,-0.00665541598573,0.0065637123771,0.00742538785562,-3.12794470787,-6.65002202988,-0.132708206773,0.010821884498,0.199401743139,0.851328012711,420.66607666,4646,1161,46080
109564,2144,217174.376835,0.158674642444,-0.000791720522102,-9.64701652527,0.0242757834494,-0.00836017262191,-0.00660577276722,0.00680998759344,0.00733212986961,-3.12801241875,-6.64558935165,-0.130759626627,-0.000376487761969,0.199401742827,0.851328002277,420.666015625,4646,1161,46080
119497,2144,217174.386835,0.140742346644,-0.114998735487,-9.45049571991,0.0219574626535,0.000667315616738,-0.0072348699905,0.00703034317121,0.00733313662931,-3.12808394432,-6.64251708984,-0.127238273621,-0.0055872797966,0.199401742519,0.85132799185,420.666046143,4646,1161,46080
129629,2144,217174.396836,0.223482877016,-0.136844724417,-9.76605224609,0.0172422099859,0.000437216513092,-0.0067536928691,0.00720406044275,0.00734343659133,-3.12815284729,-6.64687871933,-0.125836402178,0.00224114395678,0.199401742218,0.851327981422,420.666046143,4646,1161,46080
139611,2144,217174.406835,0.208994030952,-0.0885737016797,-10.1852931976,0.0154654402286,-0.0031572075095,-0.00615017767996,0.0073541495949,0.00731349177659,-3.12821531296,-6.64893770218,-0.127080976963,0.000562762434129,0.199401741919,0.851327970989,420.666015625,4646,1161,46080
149835,2144,217174.416835,0.181641131639,-0.246657684445,-10.3431625366,0.017778230831,-0.00417677965015,-0.00572656281292,0.00753082055598,0.00727394130081,-3.128272295,-6.65097522736,-0.12397249043,-0.00252251373604,0.199401741616,0.851327960552,420.666046143,4646,1161,46080
159555,2144,217174.426834,0.202428489923,-0.328772306442,-10.0254564285,0.0132149178535,-0.00450893724337,-0.00420502759516,0.00766673637554,0.00722912838683,-3.12831735611,-6.65239620209,-0.121250107884,-0.00467503676191,0.199401741321,0.851327950114,420.66607666,4646,1161,46080
169761,2144,217174.436834,0.230823159218,-0.316300928593,-9.6067237854,0.00265606632456,-0.00373405287974,-0.00539966067299,0.00769929587841,0.00719054136425,-3.12837004662,-6.65303277969,-0.111260436475,-0.00517518119887,0.199401741047,0.851327939673,420.666137695,4646,1161,46080
179632,2144,217174.446834,0.191701099277,-0.296142905951,-9.62722206116,0.00522893806919,-0.000478170637507,-0.00453347479925,0.007742267102,0.00718281650916,-3.12841796875,-6.65227890015,-0.115757748485,-0.00802415888757,0.199401740775,0.851327929233,420.66619873,4646,1161,46080
189471,2144,217174.456833,0.19231750071,-0.281470745802,-9.9984254837,0.0078107365407,-0.00169083313085,-0.00495793996379,0.00781817734241,0.00717145530507,-3.12846636772,-6.65624904633,-0.111888282001,-0.00271994411014,0.199401740505,0.851327918791,420.666259766,4646,1161,46080
199501,2144,217174.466834,0.263317972422,-0.374445974827,-10.0434780121,0.00755365937948,-0.00770597485825,-0.00449553551152,0.00789370574057,0.00710044614971,-3.12851333618,-6.66126728058,-0.109160497785,0.00220609316602,0.199401740239,0.851327908342,420.666259766,4646,1161,46080
209604,2144,217174.476833,0.164895102382,-0.281698554754,-9.71680259705,0.00779484212399,-0.00791652500629,-0.00515929143876,0.00796736031771,0.00701805902645,-3.12856483459,-6.66045570374,-0.106865331531,-0.00189533527009,0.199401739982,0.851327897888,420.666259766,4646,1161,46080
219762,2144,217174.486834,0.108429454267,-0.222195774317,-9.31340789795,0.0105899590999,-0.00629513710737,-0.00476770242676,0.008066624403,0.00695213489234,-3.12861442566,-6.65903902054,-0.10867895931,-0.00165585801005,0.199401739725,0.851327887435,420.666259766,4646,1161,46080
229582,2144,217174.496836,0.105102293193,-0.154806300998,-9.33648395538,0.0137823512778,-0.00216821953654,-0.00491489330307,0.00820206291974,0.00693119969219,-3.12866377831,-6.65918111801,-0.107825838029,0.00313287763856,0.199401739466,0.851327876986,420.666259766,4646,1161,46080
239615,2144,217174.506836,0.214352369308,-0.19104257226,-9.78901290894,0.0162966828793,-0.00728020397946,-0.00449552759528,0.00836028996855,0.00686598056927,-3.12871146202,-6.66468667984,-0.110343717039,0.013234173879,0.199401739205,0.851327866531,420.66619873,4646,1161,46080
249536,2144,217174.516836,0.172307088971,-0.18913115561,-9.72932434082,0.0170601140708,-0.0125460792333,-0.00474702520296,0.00852856319398,0.00674139149487,-3.12875938416,-6.66617441177,-0.107804387808,0.0146756367758,0.199401738946,0.851327856068,420.666015625,4646,1161,46080
259606,2144,217174.526836,0.0854621455073,-0.116754494607,-9.19846439362,0.0127271311358,-0.00612648902461,-0.00539758242667,0.00866005662829,0.00667367130518,-3.12881302834,-6.66260385513,-0.10245256871,0.0111597180367,0.199401738695,0.85132784561,420.665924072,4646,1161,46080
269776,2144,217174.536836,0.0947539955378,-0.195646807551,-8.90533733368,0.00893067289144,0.00021303955873,-0.00565913645551,0.00874967966229,0.00667183380574,-3.12887096405,-6.66009426117,-0.101239822805,0.0135140297934,0.199401738452,0.851327835157,420.665802002,4646,1161,46080
279709,2144,217174.546836,0.148510500789,-0.13037122786,-9.23265457153,0.00712463865057,-0.000239984787186,-0.00551181891933,0.00881907343864,0.0066717849113,-3.128926754,-6.66221094131,-0.100282624364,0.0228644777089,0.199401738215,0.851327824703,420.665618896,4646,1161,46080
289497,2144,217174.556836,0.117230467498,-0.123413145542,-9.78989601135,0.00181730953045,-0.0014999936102,-0.00676718074828,0.00884069222957,0.00665879575536,-3.12899374962,-6.66344261169,-0.0952803790569,0.0254691895097,0.199401737988,0.851327814248,420.665374756,4646,1161,46080
301171,2144,217174.566836,0.134373113513,-0.247298106551,-9.81626605988,-0.00264084432274,0.000193249390577,-0.00741265807301,0.00881803315133,0.00665647257119,-3.12906694412,-6.66145944595,-0.0890927761793,0.0190066695213,0.19940173777,0.851327803792,420.665161133,4646,1161,46080
