SampleTime,week,gps_tow,acc_x,acc_y,acc_z,omg_x,omg_y,omg_z,rpy_x,rpy_y,rpy_z,vel_x,vel_y,vel_z,pos_x,pos_y,alt,undulation,datsel,status
235,2144,216766.685257,1.87328994274,-0.239361554384,-10.0656509399,-0.000142133780173,-0.00330292596482,-0.0802380815148,-0.0382940508425,0.010339631699,1.57786083221,-0.0414899401367,7.32926845551,0.00881203077734,0.199317910688,0.851284130212,420.282440186,4647,1161,46080
9785,2144,216766.695257,1.86960780621,-0.0735155194998,-10.2735128403,-0.00312325637788,-0.0113373463973,-0.0818905383348,-0.0383313260972,0.0102064451203,1.57704651356,-0.0346238054335,7.35303544998,0.0186366513371,0.199317928119,0.851284130153,420.282287598,4647,1161,46080
20580,2144,216766.705257,1.71236550808,-0.267883181572,-9.91255187988,-0.00399219756946,-0.0145061016083,-0.0808650180697,-0.038387387991,0.0100263655186,1.57624423504,-0.0306413304061,7.3667883873,0.0117209050804,0.199317945597,0.851284130102,420.28213501,4647,1161,46080
29915,2144,216766.715257,1.8116928339,-0.148955360055,-9.37298583984,0.000512301863637,-0.0108621362597,-0.0804916620255,-0.0383932255208,0.00988626666367,1.57544195652,-0.0282193478197,7.38332796097,0.0138901760802,0.199317963108,0.851284130055,420.281982422,4647,1161,46080
40143,2144,216766.725257,1.74052941799,-0.29841658473,-9.39496517181,-0.000568615447264,-0.0110633363947,-0.0798963308334,-0.0384095422924,0.00974461995065,1.57464683056,-0.0229619313031,7.39918231964,0.0173889622092,0.199317980659,0.851284130017,420.281829834,4647,1161,46080
50014,2144,216766.735258,1.81101119518,-0.305975973606,-9.65202999115,0.00215509347618,-0.00855523720384,-0.079743668437,-0.0383991934359,0.00962658692151,1.57385265827,-0.0175610259175,7.41492938995,0.0158851705492,0.199317998248,0.851284129986,420.281646729,4647,1161,46080
59904,2144,216766.745258,1.79271221161,-0.148709312081,-10.0060195923,0.00539877265692,-0.00836079847068,-0.0787633880973,-0.038362454623,0.00951495207846,1.57306945324,-0.0147352488711,7.43259906769,0.0159500334412,0.199318015875,0.85128412996,420.281463623,4647,1161,46080
70086,2144,216766.755258,1.74823629856,-0.211446598172,-9.9330663681,0.0132115483284,-0.0102838119492,-0.0790060535073,-0.0382452458143,0.00938282441348,1.57228219509,-0.0135512389243,7.44950342178,0.0149713987485,0.199318033545,0.851284129937,420.281311035,4647,1161,46080
86773,2144,216766.765257,1.76821029186,-0.196808099747,-9.36973285675,0.0132891461253,-0.0101559972391,-0.0782747268677,-0.0381223149598,0.00925198756158,1.57150423527,-0.00756594352424,7.46617460251,0.0188749339432,0.199318051254,0.851284129921,420.28112793,4647,1161,46080
91937,2144,216766.775257,1.7550855875,-0.210710003972,-9.0511598587,0.0122413439676,-0.00467532454059,-0.0792191624641,-0.0380052998662,0.00916797760874,1.57071459293,0.000919077487197,7.47847509384,0.0164350289851,0.199318068996,0.851284129916,420.280944824,4647,1161,46080
