frame_id,class_id,track_id,coordinate_world_x,coordinate_world_y
11,car,4,678161.3816761178,5405333.262055678
11,car,5,678199.9199019428,5405310.257178456
11,car,6,678174.7230005388,5405308.121190216
11,cyclist,7,678192.8620047926,5405297.386749627
11,transporter,8,678155.4318845151,5405303.056716151
11,truck,9,678146.5814688846,5405299.341948561
12,car,1,678162.1823620279,5405325.213751565
12,car,2,678158.2330276843,5405330.460644353
12,car,3,678158.5159673523,5405323.577047418
12,car,4,678161.3816761178,5405333.262055678
12,car,5,678200.4078039456,5405310.563628383
12,car,6,678174.3088435418,5405307.9655489335
12,cyclist,7,678192.817022895,5405297.363442475
12,transporter,8,678154.893313463,5405302.797407783
12,truck,9,678146.1212896243,5405299.127237198
13,car,1,678162.1823620279,5405325.213751565
13,car,2,678158.2330276843,5405330.460644353
13,car,3,678158.5159673523,5405323.577047418
13,car,4,678161.3816761178,5405333.262055678
13,car,5,678200.8614220899,5405310.792197197
13,car,6,678173.898662454,5405307.811336141
13,cyclist,7,678192.817022895,5405297.363442475
13,transporter,8,678153.7374825549,5405302.080102917
13,truck,9,678145.5601204336,5405298.672544394
14,car,1,678162.1823620279,5405325.213751565
14,car,2,678158.2330276843,5405330.460644353
14,car,3,678158.5159673523,5405323.577047418
14,car,4,678161.3816761178,5405333.262055678
14,car,5,678201.2611245444,5405310.986452449
14,car,6,678173.3652833048,5405307.52368238
14,cyclist,7,678192.7755629763,5405297.34196022
14,transporter,8,678153.2780418438,5405301.96300707
14,truck,9,678145.1410110402,5405298.2475337945
15,car,1,678162.1823620279,5405325.213751565
15,car,2,678158.2330276843,5405330.460644353
15,car,3,678158.5159673523,5405323.577047418
15,car,4,678161.3816761178,5405333.262055678
15,car,5,678201.7045156963,5405311.264404542
15,car,6,678172.9608880611,5405307.39221151
15,cyclist,7,678192.7755629763,5405297.34196022
15,transporter,8,678152.8999215399,5405301.830506299
15,truck,9,678144.9127448632,5405298.651858451
16,car,1,678162.1823620279,5405325.213751565
16,car,2,678158.2330276843,5405330.460644353
16,car,3,678158.5159673523,5405323.577047418
16,car,4,678161.3816761178,5405333.262055678
16,car,5,678202.052201213,5405311.42536434
16,car,6,678172.4855014822,5405307.174125312
16,cyclist,7,678192.7755629763,5405297.34196022
16,transporter,8,678152.4592862753,5405301.717807943
16,truck,9,678144.4293468574,5405298.417609941
17,car,1,678162.1823620279,5405325.213751565
17,car,2,678158.2330276843,5405330.460644353
17,car,3,678158.5159673523,5405323.577047418
17,car,4,678161.3816761178,5405333.262055678
17,car,5,678202.4311853012,5405311.719937622
17,car,6,678172.044966089,5405306.982777758
17,cyclist,7,678192.7755629763,5405297.34196022
17,transporter,8,678152.1035009179,5405301.490343635
17,truck,9,678143.9046164856,5405298.2688113
18,car,1,678162.1823620279,5405325.213751565
18,car,2,678158.2330276843,5405330.460644353
18,car,3,678158.5159673523,5405323.577047418
18,car,4,678161.3816761178,5405333.262055678
18,car,5,678202.7300785198,5405311.849897715
18,car,6,678171.6092787355,5405306.793523021
18,cyclist,7,678192.7755629763,5405297.34196022
18,transporter,8,678151.7543279877,5405301.3787391875
18,truck,9,678143.4095472533,5405297.592217831
19,car,1,678162.1823620279,5405325.213751565
19,car,2,678158.2330276843,5405330.460644353
19,car,3,678158.5159673523,5405323.577047418
19,car,4,678161.3816761178,5405333.262055678
19,car,5,678203.1874830355,5405312.1363558695
19,car,6,678171.1673167712,5405306.602813224
19,cyclist,7,678192.7755629763,5405297.34196022
19,transporter,8,678151.7543279877,5405301.3787391875
19,truck,9,678142.9464655216,5405297.352472406
20,car,1,678162.1823620279,5405325.213751565
20,car,2,678158.2080815049,5405330.431005266
20,car,3,678158.5159673523,5405323.577047418
20,car,4,678161.3816761178,5405333.262055678
20,car,5,678203.4852849045,5405312.265029597
20,car,6,678170.7301856942,5405306.4141202755
20,cyclist,7,678192.7755629763,5405297.34196022
20,transporter,8,678150.6577860995,5405300.854619683
20,truck,9,678142.6988498692,5405297.823234268
21,car,1,678162.1823620279,5405325.213751565
21,car,2,678158.2080815049,5405330.431005266
21,car,3,678158.5159673523,5405323.577047418
21,car,4,678161.3816761178,5405333.262055678
21,car,5,678202.2910508744,5405311.483296933
21,car,6,678170.2219345436,5405306.18004597
21,cyclist,7,678192.7755629763,5405297.34196022
21,transporter,8,678150.6577860995,5405300.854619683
21,truck,9,678144.8368318842,5405298.140625788
22,car,1,678162.1823620279,5405325.213751565
22,car,2,678158.2080815049,5405330.431005266
22,car,3,678158.5159673523,5405323.577047418
22,car,4,678161.3816761178,5405333.262055678
22,car,5,678202.6440722083,5405311.642687954
22,car,6,678169.8059976983,5405305.999437337
22,cyclist,7,678192.7755629763,5405297.34196022
22,truck,9,678141.9926521201,5405297.341150198
23,car,1,678162.1823620279,5405325.213751565
23,car,2,678158.2080815049,5405330.431005266
23,car,3,678158.5159673523,5405323.577047418
23,car,4,678161.3816761178,5405333.262055678
23,car,5,678202.9811274866,5405311.84840104
23,car,6,678169.3731513649,5405305.813094476
23,cyclist,7,678192.7755629763,5405297.34196022
23,transporter,8,678149.511354399,5405300.37006838
23,truck,9,678141.9926521201,5405297.341150198
24,car,1,678162.1823620279,5405325.213751565
24,car,2,678158.2175113743,5405330.414837253
24,car,3,678158.5159673523,5405323.577047418
24,car,4,678161.3816761178,5405333.262055678
24,car,5,678202.9811274866,5405311.84840104
24,car,6,678168.893184891,5405305.591154436
24,cyclist,7,678192.817022895,5405297.363442475
24,transporter,8,678149.511354399,5405300.37006838
25,car,1,678162.1823620279,5405325.213751565
25,car,2,678158.2175113743,5405330.414837253
25,car,3,678158.5159673523,5405323.577047418
25,car,4,678161.3816761178,5405333.262055678
25,car,6,678168.4230355329,5405305.43712013
25,cyclist,7,678192.7755629763,5405297.34196022
25,car,11,678200.6696796811,5405317.520017222
26,car,1,678162.1823620279,5405325.213751565
26,car,2,678158.2080815049,5405330.431005266
26,car,3,678158.5159673523,5405323.577047418
26,car,4,678161.3816761178,5405333.262055678
26,car,6,678167.9768104316,5405305.202991663
26,cyclist,7,678192.7755629763,5405297.34196022
26,car,11,678200.3717259953,5405317.371688707
27,car,1,678162.1823620279,5405325.213751565
27,car,2,678158.2330276843,5405330.460644353
27,car,3,678158.5159673523,5405323.577047418
27,car,4,678161.3816761178,5405333.262055678
27,car,6,678167.5723430174,5405304.997196415
27,cyclist,7,678192.8620047926,5405297.386749627
27,car,11,678200.0160447438,5405317.182419887
27,truck,12,678140.427478022,5405296.901831
28,car,1,678162.1823620279,5405325.213751565
28,car,2,678158.2080815049,5405330.431005266
28,car,3,678158.5159673523,5405323.577047418
28,car,4,678161.3816761178,5405333.262055678
28,car,6,678167.0774314957,5405304.809633674
28,cyclist,7,678192.8620047926,5405297.386749627
28,car,11,678199.6511053804,5405317.046629383
28,truck,12,678140.427478022,5405296.901831
29,car,1,678162.1823620279,5405325.213751565
29,car,2,678158.2080815049,5405330.431005266
29,car,3,678158.5159673523,5405323.577047418
29,car,4,678161.3816761178,5405333.262055678
29,car,6,678166.6689371024,5405304.622286342
29,cyclist,7,678192.8620047926,5405297.386749627
29,car,11,678199.3519927644,5405316.896190427
30,car,1,678162.1823620279,5405325.213751565
30,car,2,678158.2175113743,5405330.414837253
30,car,3,678158.5159673523,5405323.577047418
30,car,4,678161.3816761178,5405333.262055678
30,car,6,678166.2055103221,5405304.39105322
30,cyclist,7,678192.7755629763,5405297.34196022
30,car,11,678199.0220618477,5405316.663556527
31,car,1,678162.1823620279,5405325.213751565
31,car,2,678158.2175113743,5405330.414837253
31,car,3,678158.5371893601,5405323.61574823
31,car,4,678161.3816761178,5405333.262055678
31,car,6,678165.7627251932,5405304.235161069
31,cyclist,7,678192.7755629763,5405297.34196022
31,car,11,678198.5484244803,5405316.449188849
32,car,1,678162.1823620279,5405325.213751565
32,car,2,678158.2175113743,5405330.414837253
32,car,3,678158.5371893601,5405323.61574823
32,car,4,678161.3816761178,5405333.262055678
32,car,6,678165.3335561325,5405304.030323205
32,cyclist,7,678192.7755629763,5405297.34196022
32,car,11,678198.2813637147,5405316.260529845
33,car,1,678162.1823620279,5405325.213751565
33,car,2,678158.2175113743,5405330.414837253
33,car,3,678158.5371893601,5405323.61574823
33,car,4,678161.3816761178,5405333.262055678
33,car,6,678164.8466747936,5405303.786502307
33,cyclist,7,678192.817022895,5405297.363442475
33,transporter,8,678145.3415267153,5405298.600395162
33,car,11,678197.9598343173,5405316.211925542
34,car,1,678162.1823620279,5405325.213751565
34,car,2,678158.2175113743,5405330.414837253
34,car,3,678158.5371893601,5405323.61574823
34,car,4,678161.3816761178,5405333.262055678
34,car,6,678164.3862850444,5405303.613104577
34,cyclist,7,678192.817022895,5405297.363442475
34,transporter,8,678144.7133569655,5405298.425120962
34,car,11,678197.7031777331,5405316.030103997
35,car,1,678162.1823620279,5405325.213751565
35,car,2,678158.2175113743,5405330.414837253
35,car,3,678158.5371893601,5405323.61574823
35,car,4,678161.3816761178,5405333.262055678
35,car,6,678163.9215906711,5405303.408756353
35,cyclist,7,678192.817022895,5405297.363442475
35,transporter,8,678144.3371302689,5405298.255169078
35,car,11,678197.2038184484,5405315.7354376465
36,car,1,678162.1823620279,5405325.213751565
36,car,2,678158.2330276843,5405330.460644353
36,car,3,678158.5371893601,5405323.61574823
36,car,4,678161.3816761178,5405333.262055678
36,car,6,678163.4735567849,5405303.210415057
36,cyclist,7,678192.817022895,5405297.363442475
36,transporter,8,678143.849439471,5405297.957440842
36,car,11,678196.1720371537,5405314.9333756
37,car,1,678162.1823620279,5405325.213751565
37,car,2,678158.2330276843,5405330.460644353
37,car,3,678158.5371893601,5405323.61574823
37,car,4,678161.3816761178,5405333.262055678
37,car,6,678162.9322416009,5405303.0147845335
37,cyclist,7,678192.817022895,5405297.363442475
37,transporter,8,678143.5233109661,5405297.845126746
37,car,11,678195.7392819072,5405314.695955014
38,car,1,678162.1823620279,5405325.213751565
38,car,2,678158.2330276843,5405330.460644353
38,car,3,678158.5371893601,5405323.61574823
38,car,4,678161.3816761178,5405333.262055678
38,car,6,678162.5467871325,5405302.827733816
38,cyclist,7,678192.7755629763,5405297.34196022
38,transporter,8,678143.0332843047,5405297.600273455
38,car,11,678195.2457842741,5405314.497167767
39,car,1,678162.1823620279,5405325.213751565
39,car,2,678158.2330276843,5405330.460644353
39,car,3,678158.5371893601,5405323.61574823
39,car,4,678161.3816761178,5405333.262055678
39,car,6,678162.1237149034,5405302.601265176
39,cyclist,7,678192.7922717191,5405297.3050892325
39,transporter,8,678141.7287637701,5405297.248548016
39,car,11,678194.870265264,5405314.324039329
40,car,1,678162.1823620279,5405325.213751565
40,car,2,678158.2330276843,5405330.460644353
40,car,3,678158.5371893601,5405323.61574823
40,car,4,678161.3816761178,5405333.262055678
40,car,6,678161.6815534858,5405302.389974557
40,cyclist,7,678192.998778078,5405296.703408605
40,transporter,8,678141.5348745412,5405297.152438582
40,car,11,678194.5166033854,5405314.108642524
41,car,1,678162.1823620279,5405325.213751565
41,car,2,678158.2434514435,5405330.438236091
41,car,3,678158.5371893601,5405323.61574823
41,car,4,678161.3816761178,5405333.262055678
41,car,6,678161.2021060463,5405302.195764897
41,cyclist,7,678192.7922717191,5405297.3050892325
41,transporter,8,678141.5156055199,5405297.107943546
41,car,11,678194.2342980583,5405313.975378005
41,car,13,678147.8284863126,5405284.516558528
42,car,1,678162.1823620279,5405325.213751565
42,car,2,678158.2434514435,5405330.438236091
42,car,3,678158.5371893601,5405323.61574823
42,car,4,678161.3816761178,5405333.262055678
42,car,6,678160.7310363986,5405302.015704782
42,cyclist,7,678192.7922717191,5405297.3050892325
42,transporter,8,678141.2849207213,5405296.985220436
42,car,11,678194.5768620084,5405314.39059194
42,car,13,678148.0309370479,5405284.593746558
43,car,1,678162.1823620279,5405325.213751565
43,car,2,678158.2434514435,5405330.438236091
43,car,3,678158.5371893601,5405323.61574823
43,car,4,678161.3816761178,5405333.262055678
43,car,6,678160.2888602478,5405301.840454258
43,cyclist,7,678192.7922717191,5405297.3050892325
43,transporter,8,678140.8391342808,5405296.78057987
43,car,11,678194.3596157375,5405314.292840708
43,car,13,678148.304084993,5405284.68398702
44,car,1,678162.1823620279,5405325.213751565
44,car,2,678158.2434514435,5405330.438236091
44,car,3,678158.5371893601,5405323.61574823
44,car,4,678161.3816761178,5405333.262055678
44,car,6,678159.7960292493,5405301.574638262
44,cyclist,7,678192.7922717191,5405297.3050892325
44,transporter,8,678140.3663633171,5405296.586618418
44,car,11,678193.9464315131,5405314.054458773
44,car,13,678148.5683218252,5405284.734997835
45,car,1,678162.1823620279,5405325.213751565
45,car,2,678158.2330276843,5405330.460644353
45,car,3,678158.5371893601,5405323.61574823
45,car,4,678161.3816761178,5405333.262055678
45,car,6,678159.3744455195,5405301.396612166
45,cyclist,7,678192.9237990145,5405297.373168787
45,transporter,8,678140.3663633171,5405296.586618418
45,car,11,678193.5518273299,5405313.943293525
45,car,13,678148.8886488075,5405284.842734335
46,car,1,678162.1823620279,5405325.213751565
46,car,2,678158.2330276843,5405330.460644353
46,car,3,678158.5371893601,5405323.61574823
46,car,4,678161.3816761178,5405333.262055678
46,car,6,678158.9147123897,5405301.2273414135
46,cyclist,7,678192.9237990145,5405297.373168787
46,car,11,678193.2359769382,5405313.773416692
46,car,13,678149.3474058434,5405284.990170559
47,car,1,678162.1823620279,5405325.213751565
47,car,2,678158.2330276843,5405330.460644353
47,car,3,678158.5371893601,5405323.61574823
47,car,4,678161.3816761178,5405333.262055678
47,car,6,678158.4354808878,5405301.024552278
47,cyclist,7,678192.9653452547,5405297.394673446
47,car,11,678192.8834127524,5405313.5767276855
47,car,13,678149.7601417141,5405285.093025338
48,car,1,678162.1823620279,5405325.213751565
48,car,2,678158.2330276843,5405330.460644353
48,car,3,678158.5159673523,5405323.577047418
48,car,4,678161.3816761178,5405333.262055678
48,car,6,678158.0069715185,5405300.817802714
48,cyclist,7,678192.948623271,5405297.4316305695
48,car,11,678192.4890780395,5405313.349508475
48,car,13,678150.1739747259,5405285.207980283
49,car,1,678162.1823620279,5405325.213751565
49,car,2,678158.2330276843,5405330.460644353
49,car,3,678158.5159673523,5405323.577047418
49,car,4,678161.3816761178,5405333.262055678
49,car,6,678157.5388792804,5405300.620569519
49,cyclist,7,678193.1953160726,5405296.848303869
49,car,11,678192.1422978716,5405313.156092191
49,car,13,678150.5592172192,5405285.362375411
50,car,1,678162.1823620279,5405325.213751565
50,car,2,678158.2330276843,5405330.460644353
50,car,3,678158.5159673523,5405323.577047418
50,car,4,678161.3816761178,5405333.262055678
50,car,6,678157.0507733539,5405300.395269308
50,cyclist,7,678192.948623271,5405297.4316305695
50,car,11,678191.7981621504,5405312.96415671
50,car,13,678151.0141776886,5405285.488159298
50,car,14,678199.0001936088,5405319.172768878
51,car,1,678162.1823620279,5405325.213751565
51,car,2,678158.2434514435,5405330.438236091
51,car,3,678158.5159673523,5405323.577047418
51,car,4,678161.3816761178,5405333.262055678
51,car,6,678156.5844233313,5405300.20491324
51,cyclist,7,678192.9735198396,5405297.490185682
51,car,11,678191.6182082272,5405312.946622391
51,car,13,678151.3831105488,5405285.5860278625
51,car,14,678198.5248992203,5405318.952447638
52,car,1,678162.1823620279,5405325.213751565
52,car,2,678158.2434514435,5405330.438236091
52,car,3,678158.5159673523,5405323.577047418
52,car,4,678161.3816761178,5405333.262055678
52,car,6,678156.1150478093,5405300.02880346
52,cyclist,7,678192.931897192,5405297.46859673
52,car,11,678191.2778143308,5405312.756463356
52,car,13,678151.7739811146,5405285.708241612
52,car,14,678200.0349933022,5405320.595458606
53,car,1,678162.1823620279,5405325.213751565
53,car,2,678158.2330276843,5405330.460644353
53,car,3,678158.5159673523,5405323.577047418
53,car,4,678161.3816761178,5405333.262055678
53,car,6,678155.6338471759,5405299.824365217
53,cyclist,7,678192.9151670164,5405297.505571932
53,car,11,678190.2043466055,5405312.048346223
53,car,13,678152.1742801444,5405285.849812279
53,car,14,678199.6888593412,5405320.402049784
54,car,1,678162.1823620279,5405325.213751565
54,car,2,678158.2330276843,5405330.460644353
54,car,3,678158.5159673523,5405323.577047418
54,car,4,678161.3816761178,5405333.262055678
54,car,6,678155.1785232342,5405299.61550294
54,cyclist,7,678192.9567862737,5405297.5271815155
54,car,11,678190.6714751467,5405312.484594258
54,car,13,678152.6037545912,5405285.976016515
54,car,14,678199.3193221255,5405320.253509159
55,car,1,678162.1823620279,5405325.213751565
55,car,2,678158.2330276843,5405330.460644353
55,car,3,678158.5159673523,5405323.577047418
55,car,4,678161.3816761178,5405333.262055678
55,car,6,678154.6738801416,5405299.428086523
55,cyclist,7,678192.9567862737,5405297.5271815155
55,car,11,678189.5716100251,5405311.658881503
55,car,13,678153.0077630797,5405286.108018174
55,car,14,678198.7222423924,5405319.934902002
56,car,1,678162.1823620279,5405325.213751565
56,car,2,678158.2330276843,5405330.460644353
56,car,3,678158.5159673523,5405323.577047418
56,car,4,678161.3816761178,5405333.262055678
56,car,6,678154.2403547494,5405299.172990677
56,cyclist,7,678192.9567862737,5405297.5271815155
56,car,11,678189.3442457952,5405311.586963972
56,car,13,678153.4632627056,5405286.24766327
56,car,14,678198.3124856665,5405319.692256282
57,car,1,678162.1823620279,5405325.213751565
57,car,2,678158.2330276843,5405330.460644353
57,car,3,678158.5159673523,5405323.577047418
57,car,4,678161.3816761178,5405333.262055678
57,car,6,678153.7643429183,5405298.966692386
57,cyclist,7,678193.001949465,5405297.550631185
57,car,11,678189.5055190021,5405311.913458777
57,car,13,678153.8875513871,5405286.360602839
57,car,14,678197.8170334238,5405319.508967105
58,car,1,678162.1823620279,5405325.213751565
58,car,2,678158.2330276843,5405330.460644353
58,car,3,678158.5159673523,5405323.577047418
58,car,4,678161.3816761178,5405333.262055678
58,car,6,678153.2512533881,5405298.770223672
58,cyclist,7,678193.001949465,5405297.550631185
58,car,11,678189.3099871201,5405311.825889112
58,car,13,678154.1899855863,5405286.462683072
58,car,14,678197.1869426672,5405319.16164888
59,car,1,678162.1823620279,5405325.213751565
59,car,2,678158.2330276843,5405330.460644353
59,car,3,678158.5159673523,5405323.577047418
59,car,4,678161.3816761178,5405333.262055678
59,car,6,678152.8295206672,5405298.59888554
59,cyclist,7,678192.9603302078,5405297.5290216
59,car,11,678189.0272841996,5405311.674399374
59,car,13,678154.6742718848,5405286.622034521
59,car,14,678196.6520425718,5405318.945382285
60,car,1,678162.1823620279,5405325.213751565
60,car,2,678158.2434514435,5405330.438236091
60,car,3,678158.5159673523,5405323.577047418
60,car,4,678161.3923258597,5405333.238468646
60,car,6,678152.3891927898,5405298.411672772
60,cyclist,7,678192.977063613,5405297.492023777
60,car,11,678188.329767952,5405311.083150726
60,car,13,678155.0897629345,5405286.759381236
60,car,14,678195.3801214857,5405317.811694714
60,cyclist,15,678169.7586408118,5405320.101299592
61,car,1,678162.1823620279,5405325.213751565
61,car,2,678158.2330276843,5405330.460644353
61,car,3,678158.5159673523,5405323.577047418
61,car,4,678161.3923258597,5405333.238468646
61,car,6,678151.9125860425,5405298.252414939
61,cyclist,7,678192.9603302078,5405297.5290216
61,car,11,678188.4614722085,5405311.370083257
61,car,13,678155.4790041461,5405286.864769975
61,car,14,678194.937975504,5405317.635337166
61,cyclist,15,678169.6636398516,5405320.033188529
62,car,1,678162.1823620279,5405325.213751565
62,car,2,678158.2330276843,5405330.460644353
62,car,3,678158.5159673523,5405323.577047418
62,car,4,678161.3923258597,5405333.238468646
62,car,6,678151.3617122171,5405297.998927878
62,cyclist,7,678193.001949465,5405297.550631185
62,car,11,678188.0455478225,5405311.174305115
62,car,13,678155.9130371327,5405287.03209236
62,car,14,678195.2870651081,5405318.284734208
62,cyclist,15,678169.7884769118,5405320.045991946
63,car,1,678162.1823620279,5405325.213751565
63,car,2,678158.2330276843,5405330.460644353
63,car,3,678158.5159673523,5405323.577047418
63,car,4,678161.3923258597,5405333.238468646
63,car,6,678150.87921699,5405297.803528385
63,cyclist,7,678193.0639470029,5405297.537088697
63,car,11,678187.6890573758,5405311.075453244
63,car,13,678156.3307702355,5405287.165120227
63,car,14,678193.860181245,5405317.06060671
63,cyclist,15,678169.7805056137,5405319.980531679
64,car,1,678162.1823620279,5405325.213751565
64,car,2,678158.2502049035,5405330.436301831
64,car,3,678158.5159673523,5405323.577047418
64,car,4,678161.3923258597,5405333.238468646
64,car,6,678150.4272245284,5405297.603208169
64,cyclist,7,678193.0925591222,5405297.597677606
64,car,11,678187.4614286069,5405310.962164009
64,car,13,678156.7665552299,5405287.289889486
64,car,14,678193.2763088803,5405316.77737646
64,cyclist,15,678169.9210088502,5405320.0711410865
65,car,1,678162.1823620279,5405325.213751565
65,car,2,678158.2502049035,5405330.436301831
65,car,3,678158.5159673523,5405323.577047418
65,car,4,678161.3923258597,5405333.238468646
65,car,6,678150.0781435156,5405297.486968819
65,cyclist,7,678193.1212556133,5405297.658370407
65,car,11,678187.1900094528,5405310.816335508
65,car,12,678195.1894512654,5405326.009090733
65,car,13,678157.2278134908,5405287.447505742
65,car,14,678192.6929073337,5405316.420400486
65,cyclist,15,678170.0412412605,5405320.111177044
66,car,1,678162.1823620279,5405325.213751565
66,car,2,678158.2434514435,5405330.438236091
66,car,3,678158.5159673523,5405323.577047418
66,car,4,678161.3923258597,5405333.238468646
66,car,6,678149.5866049868,5405297.295554349
66,cyclist,7,678193.050939865,5405297.576068021
66,car,11,678186.1598281609,5405309.933577949
66,car,12,678194.8506043673,5405325.793830096
66,car,13,678157.6087354757,5405287.604288725
66,car,14,678192.2405642832,5405316.265033347
66,cyclist,15,678170.0412412605,5405320.111177044
67,car,1,678162.1823620279,5405325.213751565
67,car,2,678158.2502049035,5405330.436301831
67,car,3,678158.5259050457,5405323.556165714
67,car,4,678161.3923258597,5405333.238468646
67,car,6,678149.0542014253,5405297.062970574
67,cyclist,7,678193.1251788128,5405297.660409527
67,car,11,678186.5568024337,5405310.510621093
67,car,12,678194.8506043673,5405325.793830096
67,car,13,678158.0046140389,5405287.719421655
67,car,14,678192.6052958178,5405316.970516773
