frame_id,class_id,track_id,coordinate_world_x,coordinate_world_y
47,car,7,678158.6926807787,5405326.219806863
47,cyclist,9,678149.6594507653,5405309.760410834
47,car,10,678161.8008554849,5405346.119608943
47,car,11,678199.244893831,5405318.922417083
47,truck,12,678191.4746556713,5405326.2599856425
47,car,13,678198.0619757891,5405322.162380731
47,car,15,678155.4584092774,5405325.698229672
48,car,1,678194.4672006874,5405316.78696655
48,car,2,678161.9384950241,5405327.651158454
48,car,3,678148.0129593227,5405287.657959739
48,car,4,678148.7468828852,5405284.215856344
48,car,5,678192.248768887,5405320.096043369
48,car,6,678160.6553138462,5405336.3218025435
48,car,7,678158.6926807787,5405326.219806863
48,cyclist,9,678149.7674961066,5405309.784243004
48,car,10,678161.8595775027,5405346.222615797
48,car,11,678199.244893831,5405318.922417083
48,truck,12,678189.5977813858,5405324.155169671
48,car,13,678198.0619757891,5405322.162380731
48,car,15,678155.5113150427,5405325.455485368
49,car,1,678194.4672006874,5405316.78696655
49,car,2,678161.9488621831,5405327.629032277
49,car,3,678148.0129593227,5405287.657959739
49,car,4,678148.7468828852,5405284.215856344
49,car,5,678192.248768887,5405320.096043369
49,car,6,678160.6553138462,5405336.3218025435
49,car,7,678158.6892630688,5405326.203579022
49,cyclist,9,678149.7285712399,5405309.778919328
49,car,10,678161.8595775027,5405346.222615797
49,car,11,678199.244893831,5405318.922417083
49,truck,12,678189.60754144,5405324.132637711
49,car,13,678198.0619757891,5405322.162380731
49,car,15,678155.5475395166,5405325.109482024
50,car,1,678194.4672006874,5405316.78696655
50,car,2,678161.9488621831,5405327.629032277
50,car,3,678148.0129593227,5405287.657959739
50,car,4,678148.7367374363,5405284.207818733
50,car,5,678192.248768887,5405320.096043369
50,car,6,678160.6454071277,5405336.339684155
50,car,7,678158.6892630688,5405326.203579022
50,cyclist,9,678149.7429926381,5405309.770302959
50,car,10,678161.8595775027,5405346.222615797
50,car,11,678199.244893831,5405318.922417083
50,truck,12,678189.7219109882,5405324.168258218
50,car,13,678198.0619757891,5405322.162380731
50,car,15,678155.5715134453,5405324.846554376
51,car,1,678194.4672006874,5405316.78696655
51,car,2,678161.9488621831,5405327.629032277
51,car,3,678148.0129593227,5405287.657959739
51,car,4,678148.7367374363,5405284.207818733
51,car,5,678192.248768887,5405320.096043369
51,car,6,678160.6454071277,5405336.339684155
51,car,7,678158.735717121,5405326.270870088
51,cyclist,9,678149.7747774714,5405309.762866171
51,car,10,678161.8595775027,5405346.222615797
51,car,11,678199.244893831,5405318.922417083
51,truck,12,678191.3997310093,5405326.14921781
51,car,13,678198.0619757891,5405322.162380731
51,car,15,678155.5943410455,5405324.590050351
52,car,1,678194.4672006874,5405316.78696655
52,car,2,678161.9488621831,5405327.629032277
52,car,3,678148.0129593227,5405287.657959739
52,car,4,678148.7367374363,5405284.207818733
52,car,5,678192.248768887,5405320.096043369
52,car,6,678160.6454071277,5405336.339684155
52,car,7,678158.711208777,5405326.244761758
52,cyclist,9,678149.8113933478,5405309.7596159335
52,car,10,678161.8595775027,5405346.222615797
52,car,11,678199.244893831,5405318.922417083
52,truck,12,678189.8166072238,5405324.249998968
52,car,13,678198.0619757891,5405322.162380731
52,car,15,678155.644362198,5405324.283948764
53,car,1,678194.4672006874,5405316.78696655
53,car,2,678161.9488621831,5405327.629032277
53,car,3,678148.0129593227,5405287.657959739
53,car,4,678148.7367374363,5405284.207818733
53,car,5,678192.248768887,5405320.096043369
53,car,6,678160.6454071277,5405336.339684155
53,car,7,678158.7203603605,5405326.229479754
53,cyclist,9,678149.8548251885,5405309.7698849635
53,car,10,678161.8595775027,5405346.222615797
53,car,11,678199.244893831,5405318.922417083
53,truck,12,678189.6172987983,5405324.110111976
53,car,13,678198.0619757891,5405322.162380731
53,car,15,678155.6743853888,5405324.0198654095
54,car,1,678194.4672006874,5405316.78696655
54,car,2,678161.9488621831,5405327.629032277
54,car,3,678148.0129593227,5405287.657959739
54,car,4,678148.7367374363,5405284.207818733
54,car,5,678192.248768887,5405320.096043369
54,car,6,678160.6553138462,5405336.3218025435
54,car,7,678158.6957558288,5405326.203604514
54,cyclist,9,678149.8967425388,5405309.799597587
54,car,10,678161.8595775027,5405346.222615797
54,car,11,678199.244893831,5405318.922417083
54,truck,12,678189.5977813858,5405324.155169671
54,car,13,678198.0619757891,5405322.162380731
54,car,15,678155.725349655,5405323.787677166
55,car,1,678194.4672006874,5405316.78696655
55,car,2,678161.9488621831,5405327.629032277
55,car,3,678148.0129593227,5405287.657959739
55,car,4,678148.7367374363,5405284.207818733
55,car,5,678192.248768887,5405320.096043369
55,car,6,678160.6553138462,5405336.3218025435
55,car,7,678158.6800900826,5405326.2187717445
55,cyclist,9,678149.9283982612,5405309.841643586
55,car,10,678161.8595775027,5405346.222615797
55,car,11,678199.244893831,5405318.922417083
55,truck,12,678189.786922616,5405324.31865358
55,car,13,678198.0619757891,5405322.162380731
55,car,15,678155.7619908471,5405323.569506435
56,car,1,678194.4672006874,5405316.78696655
56,car,2,678161.9488621831,5405327.629032277
56,car,3,678148.0129593227,5405287.657959739
56,car,4,678148.7367374363,5405284.207818733
56,car,5,678192.248768887,5405320.096043369
56,car,6,678160.6553138462,5405336.3218025435
56,car,7,678158.6866264091,5405326.2189253485
56,cyclist,9,678149.9169456165,5405309.823967529
56,car,10,678161.8595775027,5405346.222615797
56,car,11,678199.244893831,5405318.922417083
56,truck,12,678189.7020060881,5405324.214252306
56,car,13,678198.0619757891,5405322.162380731
56,car,15,678155.7872730312,5405323.253247626
57,car,1,678194.4672006874,5405316.78696655
57,car,2,678161.9488621831,5405327.629032277
57,car,3,678148.0129593227,5405287.657959739
57,car,4,678148.7367374363,5405284.207818733
57,car,5,678192.248768887,5405320.096043369
57,car,6,678160.6553138462,5405336.3218025435
57,car,7,678158.6866264091,5405326.2189253485
57,cyclist,9,678149.9544722062,5405309.8501461875
57,car,10,678161.8595775027,5405346.222615797
57,car,11,678199.244893831,5405318.922417083
57,truck,12,678191.2115999318,5405324.994594967
57,car,13,678198.0619757891,5405322.162380731
57,car,15,678155.8131590339,5405322.93381973
58,car,1,678194.4672006874,5405316.78696655
58,car,2,678161.9488621831,5405327.629032277
58,car,3,678148.0129593227,5405287.657959739
58,car,4,678148.7367374363,5405284.207818733
58,car,5,678192.248768887,5405320.096043369
58,car,6,678160.6553138462,5405336.3218025435
58,car,7,678158.6926807787,5405326.219806863
58,cyclist,9,678149.9812040167,5405309.809693558
58,car,10,678161.8595775027,5405346.222615797
58,car,11,678199.244893831,5405318.922417083
58,truck,12,678191.2014286736,5405325.018405417
58,car,13,678198.0619757891,5405322.162380731
58,car,15,678155.8585352711,5405322.702779999
59,car,1,678194.4672006874,5405316.78696655
59,car,2,678161.9488621831,5405327.629032277
59,car,3,678148.0129593227,5405287.657959739
59,car,4,678148.7455623718,5405284.22006234
59,car,5,678192.248768887,5405320.096043369
59,car,6,678160.6553138462,5405336.3218025435
59,car,7,678158.7017712481,5405326.204345808
59,cyclist,9,678150.0187981529,5405309.835881135
59,car,10,678161.8595775027,5405346.222615797
59,car,11,678199.244893831,5405318.922417083
59,truck,12,678191.794398254,5405325.2033052575
59,car,13,678198.0619757891,5405322.162380731
59,car,15,678155.8585898486,5405322.428895943
60,car,1,678194.4148984045,5405316.749484114
60,car,2,678161.9488621831,5405327.629032277
60,car,3,678148.0129593227,5405287.657959739
60,car,4,678148.7455623718,5405284.22006234
60,car,5,678192.248768887,5405320.096043369
60,car,6,678160.6553138462,5405336.3218025435
60,car,7,678158.7017712481,5405326.204345808
60,cyclist,9,678150.0933465809,5405309.85876455
60,car,10,678161.8595775027,5405346.222615797
60,car,11,678199.244893831,5405318.922417083
60,truck,12,678191.5570586773,5405325.127714658
60,car,13,678198.0619757891,5405322.162380731
60,transporter,14,678169.7140055514,5405337.055143516
60,car,15,678155.9609355316,5405322.236285325
61,car,1,678194.4672006874,5405316.78696655
61,car,2,678161.9488621831,5405327.629032277
61,car,3,678148.0129593227,5405287.657959739
61,car,4,678148.7455623718,5405284.22006234
61,car,5,678192.248768887,5405320.096043369
61,car,6,678160.6454071277,5405336.339684155
61,car,7,678158.7017712481,5405326.204345808
61,cyclist,9,678150.0716250525,5405309.85372378
61,car,10,678161.8595775027,5405346.222615797
61,car,11,678199.244893831,5405318.922417083
61,truck,12,678191.1033685715,5405324.93537417
61,car,13,678198.0717148115,5405322.138571218
61,transporter,14,678169.7140055514,5405337.055143516
61,car,15,678155.9675303954,5405321.8852023315
62,car,1,678194.4148984045,5405316.749484114
62,car,2,678161.9488621831,5405327.629032277
62,car,3,678148.0129593227,5405287.657959739
62,car,4,678148.7367374363,5405284.207818733
62,car,5,678192.248768887,5405320.096043369
62,car,6,678160.6454071277,5405336.339684155
62,car,7,678158.7017712481,5405326.204345808
62,cyclist,9,678150.1252276455,5405309.900960306
62,car,10,678161.8595775027,5405346.222615797
62,car,11,678199.244893831,5405318.922417083
62,truck,12,678189.3689879982,5405324.085858701
62,car,13,678198.0717148115,5405322.138571218
62,transporter,14,678169.7217422781,5405337.543562412
62,car,15,678155.985143797,5405321.58120634
63,car,1,678194.4148984045,5405316.749484114
63,car,2,678161.9488621831,5405327.629032277
63,car,3,678148.0129593227,5405287.657959739
63,car,4,678148.7367374363,5405284.207818733
63,car,5,678192.248768887,5405320.096043369
63,car,6,678160.6454071277,5405336.339684155
63,car,7,678158.698205978,5405326.221406554
63,cyclist,9,678150.1734807984,5405309.914951291
63,car,10,678161.8595775027,5405346.222615797
63,car,11,678199.244893831,5405318.922417083
63,truck,12,678189.502777515,5405324.075478257
63,car,13,678198.0619757891,5405322.162380731
63,transporter,14,678169.7217422781,5405337.543562412
63,car,15,678156.0664961667,5405321.360240222
64,car,1,678194.4148984045,5405316.749484114
64,car,2,678161.9488621831,5405327.629032277
64,car,3,678148.0129593227,5405287.657959739
64,car,4,678148.7367374363,5405284.207818733
64,car,5,678192.248768887,5405320.096043369
64,car,6,678160.6454071277,5405336.339684155
64,car,7,678158.6926807787,5405326.219806863
64,cyclist,9,678150.1516999584,5405309.9098815955
64,car,10,678161.8595775027,5405346.222615797
64,car,11,678199.244893831,5405318.922417083
64,truck,12,678191.1507353173,5405326.189894415
64,car,13,678198.0619757891,5405322.162380731
64,car,15,678156.0792969486,5405321.055418142
65,car,1,678194.4148984045,5405316.749484114
65,car,2,678161.9488621831,5405327.629032277
65,car,3,678148.0129593227,5405287.657959739
65,car,4,678148.7468828852,5405284.215856344
65,car,5,678192.248768887,5405320.096043369
65,car,6,678160.6454071277,5405336.339684155
65,car,7,678158.6926807787,5405326.219806863
65,cyclist,9,678150.2057074646,5405309.907621636
65,car,10,678161.8595775027,5405346.222615797
65,car,11,678199.244893831,5405318.922417083
65,truck,12,678191.0555867236,5405326.12624019
65,car,13,678198.0619757891,5405322.162380731
65,car,15,678156.103763497,5405320.795731567
66,car,1,678194.4148984045,5405316.749484114
66,car,2,678161.9488621831,5405327.629032277
66,car,3,678148.0129593227,5405287.657959739
66,car,4,678148.7468828852,5405284.215856344
66,car,5,678192.248768887,5405320.096043369
66,car,6,678160.6662755817,5405336.297990773
66,car,7,678158.6710707743,5405326.178001294
66,cyclist,9,678150.2701795896,5405309.942988867
66,car,10,678161.8595775027,5405346.222615797
66,car,11,678199.244893831,5405318.922417083
66,truck,12,678191.0872233014,5405326.201753606
66,car,13,678198.0619757891,5405322.162380731
66,transporter,14,678169.3661550237,5405338.318648251
66,car,15,678156.1120258723,5405320.515537049
67,car,1,678194.4148984045,5405316.749484114
67,car,2,678161.9488621831,5405327.629032277
67,car,3,678148.0129593227,5405287.657959739
67,car,4,678148.7468828852,5405284.215856344
67,car,5,678192.248768887,5405320.096043369
67,car,6,678160.6662755817,5405336.297990773
67,car,7,678158.6402548308,5405326.151766812
67,cyclist,9,678150.2806264565,5405309.9305700045
67,car,10,678161.8595775027,5405346.222615797
67,car,11,678199.244893831,5405318.922417083
67,truck,12,678190.9401581757,5405326.109836452
67,car,13,678198.0619757891,5405322.162380731
67,transporter,14,678169.2913317741,5405338.476755887
67,car,15,678156.1529409729,5405320.185008223
68,car,1,678194.4148984045,5405316.749484114
68,car,2,678161.9488621831,5405327.629032277
68,car,3,678148.0129593227,5405287.657959739
68,car,4,678148.7468828852,5405284.215856344
68,car,5,678192.248768887,5405320.096043369
68,car,6,678160.6454071277,5405336.339684155
68,car,7,678158.6392328582,5405326.158049537
68,cyclist,9,678150.2314175292,5405309.93579299
68,car,10,678161.8595775027,5405346.222615797
68,car,11,678199.244893831,5405318.922417083
68,truck,12,678190.5463055598,5405325.825525194
68,car,13,678198.0619757891,5405322.162380731
68,transporter,14,678169.2368330635,5405338.715802544
68,car,15,678156.2001592934,5405320.018777402
69,car,1,678194.4148984045,5405316.749484114
69,car,2,678161.9488621831,5405327.629032277
69,car,3,678148.0129593227,5405287.657959739
69,car,4,678148.7455623718,5405284.22006234
69,car,5,678192.248768887,5405320.096043369
69,car,6,678160.6662755817,5405336.297990773
69,car,7,678158.6392328582,5405326.158049537
69,cyclist,9,678150.2799330852,5405309.900350565
69,car,10,678161.8595775027,5405346.222615797
69,car,11,678199.244893831,5405318.922417083
69,truck,12,678190.7364283456,5405326.098858184
69,car,13,678198.0619757891,5405322.162380731
69,transporter,14,678169.2368330635,5405338.715802544
69,car,15,678156.2370110733,5405319.75603223
70,car,1,678194.4148984045,5405316.749484114
70,car,2,678161.9488621831,5405327.629032277
70,car,3,678148.0129593227,5405287.657959739
70,car,4,678148.7455623718,5405284.22006234
70,car,5,678192.248768887,5405320.096043369
70,car,6,678160.6553138462,5405336.3218025435
70,car,7,678158.6327918451,5405326.158140471
70,cyclist,9,678150.3016291284,5405309.9056929
70,car,10,678161.8595775027,5405346.222615797
70,car,11,678199.244893831,5405318.922417083
70,truck,12,678190.4480071571,5405325.857468801
70,car,13,678198.0619757891,5405322.162380731
70,transporter,14,678169.0444916958,5405338.989352355
70,car,15,678156.210522566,5405319.464092862
71,car,1,678194.4148984045,5405316.749484114
71,car,2,678161.9488621831,5405327.629032277
71,car,3,678148.0129593227,5405287.657959739
71,car,4,678148.7455623718,5405284.22006234
71,car,5,678192.248768887,5405320.096043369
71,car,6,678160.6553138462,5405336.3218025435
71,car,7,678158.6327918451,5405326.158140471
71,cyclist,9,678150.3500827058,5405309.919701888
71,car,10,678161.8595775027,5405346.222615797
71,car,11,678199.1349781391,5405318.843959004
71,truck,12,678190.5237883606,5405326.072463894
71,car,13,678198.0619757891,5405322.162380731
71,transporter,14,678169.0444916958,5405338.989352355
71,car,15,678156.260157861,5405319.240099296
72,car,1,678194.4148984045,5405316.749484114
72,car,2,678161.9488621831,5405327.629032277
72,car,3,678148.0238508224,5405287.648738045
72,car,4,678148.7455623718,5405284.22006234
72,car,5,678192.248768887,5405320.096043369
72,car,6,678160.6553138462,5405336.3218025435
72,car,7,678158.6236299423,5405326.173352586
72,cyclist,9,678150.4042161631,5405309.967561368
72,car,10,678161.8595775027,5405346.222615797
72,car,11,678199.244893831,5405318.922417083
72,truck,12,678190.7330357679,5405326.151610562
72,car,13,678198.0619757891,5405322.162380731
72,transporter,14,678168.9764953274,5405339.506104287
72,car,15,678156.2893826552,5405318.989481835
73,car,1,678194.4148984045,5405316.749484114
73,car,2,678161.9488621831,5405327.629032277
73,car,3,678148.0129593227,5405287.657959739
73,car,4,678148.7455623718,5405284.22006234
73,car,5,678192.248768887,5405320.096043369
73,car,6,678160.6553138462,5405336.3218025435
73,car,7,678158.6546702785,5405326.199224489
73,cyclist,9,678150.3880764656,5405309.946200142
73,car,10,678161.8595775027,5405346.222615797
73,car,11,678199.244893831,5405318.922417083
73,truck,12,678188.8864929015,5405324.01171856
73,car,13,678198.0619757891,5405322.162380731
73,transporter,14,678168.8900642594,5405339.688902857
73,car,15,678156.3251857446,5405318.775386441
74,car,1,678194.4148984045,5405316.749484114
74,car,2,678161.9488621831,5405327.629032277
74,car,3,678148.0129593227,5405287.657959739
74,car,4,678148.7455623718,5405284.22006234
74,car,5,678192.248768887,5405320.096043369
74,car,6,678160.6553138462,5405336.3218025435
74,car,7,678158.6647960392,5405326.177537175
74,cyclist,9,678150.4308279804,5405309.976139446
74,car,10,678161.8595775027,5405346.222615797
74,car,11,678199.244893831,5405318.922417083
74,truck,12,678191.104048168,5405324.93378477
74,car,13,678198.0619757891,5405322.162380731
74,transporter,14,678168.7894785968,5405339.773049589
74,car,15,678156.372945501,5405318.518849826
75,car,1,678194.4148984045,5405316.749484114
75,car,2,678161.9488621831,5405327.629032277
75,car,3,678148.0129593227,5405287.657959739
75,car,4,678148.7455623718,5405284.22006234
75,car,5,678192.248768887,5405320.096043369
75,car,6,678160.6553138462,5405336.3218025435
75,car,7,678158.6647960392,5405326.177537175
75,cyclist,9,678150.4576346561,5405309.984818054
75,car,10,678161.8595775027,5405346.222615797
75,car,11,678199.244893831,5405318.922417083
75,truck,12,678191.6153489733,5405325.307061975
75,car,13,678198.0619757891,5405322.162380731
75,transporter,14,678168.7074505013,5405339.941962959
75,car,15,678156.4053642097,5405318.206732654
76,car,1,678194.4148984045,5405316.749484114
76,car,2,678161.9488621831,5405327.629032277
76,car,3,678148.0129593227,5405287.657959739
76,car,4,678148.7455623718,5405284.22006234
76,car,5,678192.248768887,5405320.096043369
76,car,6,678160.6662755817,5405336.297990773
76,car,7,678158.6647960392,5405326.177537175
76,cyclist,9,678150.5677722343,5405310.011604945
76,car,10,678161.8595775027,5405346.222615797
76,car,11,678199.244893831,5405318.922417083
76,truck,12,678192.1925501128,5405325.865449492
76,car,13,678198.0619757891,5405322.162380731
76,transporter,14,678168.7074505013,5405339.941962959
76,car,15,678156.4515882081,5405317.926671511
77,car,1,678194.4148984045,5405316.749484114
77,car,2,678161.9488621831,5405327.629032277
77,car,3,678148.0129593227,5405287.657959739
77,car,4,678148.7455623718,5405284.22006234
77,car,5,678192.248768887,5405320.096043369
77,car,6,678160.6662755817,5405336.297990773
77,car,7,678158.6647960392,5405326.177537175
77,cyclist,9,678150.5943221742,5405310.020199217
77,car,10,678161.8595775027,5405346.222615797
77,car,11,678199.244893831,5405318.922417083
77,truck,12,678191.3295429173,5405325.346204273
77,car,13,678198.0619757891,5405322.162380731
77,car,15,678156.4776938169,5405317.691396029
78,car,1,678194.4148984045,5405316.749484114
78,car,2,678161.9488621831,5405327.629032277
78,car,3,678148.0129593227,5405287.657959739
78,car,4,678148.7367374363,5405284.207818733
78,car,5,678192.248768887,5405320.096043369
78,car,6,678160.6662755817,5405336.297990773
78,car,7,678158.6647960392,5405326.177537175
78,cyclist,9,678150.6211252145,5405310.029201057
78,car,10,678161.8595775027,5405346.222615797
78,car,11,678199.244893831,5405318.922417083
78,truck,12,678190.4704745272,5405326.112546195
78,car,13,678198.0619757891,5405322.162380731
78,car,15,678156.4931044253,5405317.4559340915
79,car,1,678194.4148984045,5405316.749484114
79,car,2,678161.9395592567,5405327.645460521
79,car,3,678148.0129593227,5405287.657959739
79,car,4,678148.7367374363,5405284.207818733
79,car,5,678192.248768887,5405320.096043369
79,car,6,678160.6662755817,5405336.297990773
79,car,7,678158.6647960392,5405326.177537175
79,cyclist,9,678150.6211252145,5405310.029201057
79,car,10,678161.8595775027,5405346.222615797
79,car,11,678199.244893831,5405318.922417083
79,truck,12,678190.3427822632,5405326.100582218
79,car,13,678198.0619757891,5405322.162380731
79,transporter,14,678168.4292080448,5405340.667599527
79,car,15,678156.5199274083,5405317.145973722
80,car,1,678194.4148984045,5405316.749484114
80,car,2,678161.9395592567,5405327.645460521
80,car,3,678148.0129593227,5405287.657959739
80,car,4,678148.7468828852,5405284.215856344
80,car,5,678192.248768887,5405320.096043369
80,car,6,678160.6662755817,5405336.297990773
80,car,7,678158.6647960392,5405326.177537175
80,cyclist,9,678150.653639354,5405310.07183542
80,car,10,678161.8595775027,5405346.222615797
80,car,11,678199.244893831,5405318.922417083
80,truck,12,678190.1664998734,5405326.0641958155
80,car,13,678198.0619757891,5405322.162380731
80,transporter,14,678168.3534271097,5405340.827876613
80,car,15,678156.5408539926,5405316.9100402985
81,car,1,678194.4672006874,5405316.78696655
81,car,2,678161.9302530885,5405327.661860898
81,car,3,678148.0129593227,5405287.657959739
81,car,4,678148.7468828852,5405284.215856344
81,car,5,678192.248768887,5405320.096043369
81,car,6,678160.6662755817,5405336.297990773
81,car,7,678158.6647960392,5405326.177537175
81,cyclist,9,678150.6804656468,5405310.08080359
81,car,10,678161.831967959,5405346.174184691
81,car,11,678199.244893831,5405318.922417083
81,truck,12,678190.1826931459,5405326.064558731
81,car,13,678198.0619757891,5405322.162380731
81,transporter,14,678168.31060594,5405340.9184436165
81,car,15,678156.5408628464,5405316.6897456935
82,car,1,678194.4712266974,5405316.762794705
82,car,2,678161.9302530885,5405327.661860898
82,car,3,678148.0233133893,5405287.667360928
82,car,4,678148.7332311216,5405284.217993924
82,car,5,678192.2844203447,5405320.156390464
82,car,6,678160.6553138462,5405336.3218025435
82,car,7,678158.6647960392,5405326.177537175
82,cyclist,9,678150.7072524128,5405310.089422867
82,car,10,678161.8595775027,5405346.222615797
82,car,11,678199.244893831,5405318.922417083
82,truck,12,678190.1646450158,5405326.092164725
82,car,13,678198.0619757891,5405322.162380731
82,transporter,14,678168.157163765,5405341.005857419
82,car,15,678156.6283578112,5405316.4564071465
83,car,1,678194.4264493377,5405316.753231525
83,car,2,678161.9302530885,5405327.661860898
83,car,3,678148.0219093543,5405287.659322789
83,car,4,678148.7332311216,5405284.217993924
83,car,5,678192.2844203447,5405320.156390464
83,car,6,678160.6553138462,5405336.3218025435
83,car,7,678158.6546702785,5405326.199224489
83,cyclist,9,678150.739955079,5405310.0824099695
83,car,10,678161.8595775027,5405346.222615797
83,car,11,678199.244893831,5405318.922417083
83,truck,12,678190.1486693474,5405326.024198868
83,car,13,678198.0619757891,5405322.162380731
83,transporter,14,678168.1481926295,5405341.26194864
83,car,15,678156.645645021,5405316.2450799905
84,car,1,678194.4785533692,5405316.790619979
84,car,2,678161.9028449828,5405327.634413332
84,car,3,678148.0110245025,5405287.668566562
84,car,4,678148.7381098941,5405284.176142028
84,car,5,678192.2844203447,5405320.156390464
84,car,6,678160.6553138462,5405336.3218025435
84,car,7,678158.6647960392,5405326.177537175
84,cyclist,9,678150.7726547883,5405310.1249255445
84,car,10,678161.831967959,5405346.174184691
84,car,11,678199.2352096159,5405318.946067223
84,truck,12,678189.9245489454,5405326.055178316
84,car,13,678198.0718614436,5405322.138212739
84,transporter,14,678168.0397317841,5405341.491343911
84,car,15,678156.6474390582,5405316.05111677
85,car,1,678194.4303351898,5405316.729086423
85,car,2,678161.9028449828,5405327.634413332
85,car,3,678148.0110245025,5405287.668566562
85,car,4,678148.7381098941,5405284.176142028
85,car,5,678192.2844203447,5405320.156390464
85,car,6,678160.6553138462,5405336.3218025435
85,car,7,678158.6647960392,5405326.177537175
85,cyclist,9,678150.8007211373,5405310.11450588
85,car,10,678161.831967959,5405346.174184691
85,car,11,678199.3079442268,5405318.776448187
85,truck,12,678189.9978872623,5405326.054104078
85,car,13,678198.0718614436,5405322.138212739
85,transporter,14,678167.9861474603,5405341.604675043
85,car,15,678156.667491713,5405315.819258878
86,car,1,678194.4785533692,5405316.790619979
86,car,2,678161.9028449828,5405327.634413332
86,car,3,678148.0110245025,5405287.668566562
86,car,4,678148.7381098941,5405284.176142028
86,car,5,678192.2844203447,5405320.156390464
86,car,6,678160.6553138462,5405336.3218025435
86,car,7,678158.6647960392,5405326.177537175
86,cyclist,9,678150.8275887885,5405310.123190622
86,car,10,678161.831967959,5405346.174184691
86,car,11,678199.3625375121,5405318.96792291
86,truck,12,678189.9916822878,5405326.052289484
86,car,13,678198.0718614436,5405322.138212739
86,transporter,14,678167.9867578783,5405341.84147141
86,car,15,678156.6838680676,5405315.615935428
87,car,1,678194.4785533692,5405316.790619979
87,car,2,678161.9302530885,5405327.661860898
87,car,3,678148.0110245025,5405287.668566562
87,car,4,678148.7381098941,5405284.176142028
87,car,5,678192.2446086317,5405320.120647106
87,car,6,678160.6553138462,5405336.3218025435
87,car,7,678158.6647960392,5405326.177537175
87,cyclist,9,678150.8709438079,5405310.103583082
87,car,10,678161.831967959,5405346.174184691
87,car,11,678199.3625375121,5405318.96792291
87,truck,12,678189.8729003412,5405326.0338283945
87,car,13,678198.0718614436,5405322.138212739
87,transporter,14,678167.7384019225,5405341.617102107
87,car,15,678156.6572462101,5405315.412977256
88,car,1,678194.4785533692,5405316.790619979
88,car,2,678161.9302530885,5405327.661860898
88,car,3,678148.0110245025,5405287.668566562
88,car,4,678148.7381098941,5405284.176142028
88,car,5,678192.2446086317,5405320.120647106
88,car,6,678160.6553138462,5405336.3218025435
88,car,7,678158.6647960392,5405326.177537175
88,cyclist,9,678150.9201735025,5405310.117838145
88,car,10,678161.831967959,5405346.174184691
88,car,11,678199.3625375121,5405318.96792291
88,truck,12,678189.7357744742,5405326.023617116
88,car,13,678198.0718614436,5405322.138212739
88,transporter,14,678167.8326382951,5405342.167658888
88,car,15,678156.7076257507,5405315.179757824
89,car,1,678194.4785533692,5405316.790619979
89,car,2,678161.9302530885,5405327.661860898
89,car,3,678148.0110245025,5405287.668566562
89,car,4,678148.7381098941,5405284.176142028
89,car,5,678192.2446086317,5405320.120647106
89,car,6,678160.6553138462,5405336.3218025435
89,car,7,678158.6647960392,5405326.177537175
89,cyclist,9,678150.9201735025,5405310.117838145
89,car,10,678161.831967959,5405346.174184691
89,car,11,678199.3625375121,5405318.96792291
89,truck,12,678189.5767980146,5405325.96306121
89,car,13,678198.0718614436,5405322.138212739
89,transporter,14,678167.800783471,5405342.235078255
89,car,15,678156.7228044475,5405314.906702664
90,car,1,678194.4785533692,5405316.790619979
90,car,2,678161.9302530885,5405327.661860898
90,car,3,678148.0110245025,5405287.668566562
90,car,4,678148.7381098941,5405284.176142028
90,car,5,678192.2446086317,5405320.120647106
90,car,6,678160.6553138462,5405336.3218025435
90,car,7,678158.6546702785,5405326.199224489
90,cyclist,9,678151.0096817254,5405310.139648516
90,car,10,678161.831967959,5405346.174184691
90,car,11,678199.2352096159,5405318.946067223
90,truck,12,678188.2460579865,5405324.017173165
90,car,13,678198.0718614436,5405322.138212739
90,transporter,14,678167.7143463427,5405342.418018724
90,car,15,678156.7164840219,5405314.646884812
91,car,1,678194.4785533692,5405316.790619979
91,car,2,678161.9302530885,5405327.661860898
91,car,3,678148.0110245025,5405287.668566562
91,car,4,678148.7381098941,5405284.176142028
91,car,5,678192.2844203447,5405320.156390464
91,car,6,678160.6553138462,5405336.3218025435
91,car,7,678158.6546702785,5405326.199224489
91,cyclist,9,678151.0248175662,5405310.180696785
91,car,10,678161.831967959,5405346.174184691
91,car,11,678199.2352096159,5405318.946067223
91,truck,12,678189.4444783529,5405325.968870155
91,car,13,678198.0718614436,5405322.138212739
91,transporter,14,678167.6811895763,5405342.727452815
91,car,15,678156.6572651262,5405314.389266072
92,car,1,678194.4785533692,5405316.790619979
92,car,2,678161.9302530885,5405327.661860898
92,car,3,678148.0110245025,5405287.668566562
92,car,4,678148.7381098941,5405284.176142028
92,car,5,678192.2446086317,5405320.120647106
92,car,6,678160.6553138462,5405336.3218025435
92,car,7,678158.6546702785,5405326.199224489
92,cyclist,9,678151.0471753571,5405310.1860043425
92,car,10,678161.831967959,5405346.174184691
92,car,11,678199.2352096159,5405318.946067223
92,truck,12,678189.3489654628,5405325.903789073
92,car,13,678198.0718614436,5405322.138212739
92,transporter,14,678167.6705304113,5405342.750028
92,car,15,678156.6583917472,5405314.208155572
93,car,1,678194.4785533692,5405316.790619979
93,car,2,678161.9302530885,5405327.661860898
93,car,3,678148.0110245025,5405287.668566562
93,car,4,678148.7381098941,5405284.176142028
93,car,5,678192.2446086317,5405320.120647106
